Feature	Gain	Cover	Frequency	pos
mcuenta_corriente_ratioavg6	0.00194684188494346	0.00224581607283865	0.00287328490718321	45
mcuentas_saldo_ratiomax3	0.00193437526896509	0.00413107030600222	0.0028410008071025	46
ctarjeta_visa_trx	0.00189384032663143	0.00453169691829525	0.00142050040355125	47
mcaja_ahorro_ratioavg6	0.00184988535710945	0.0029561622861268	0.0021953188054883	48
mcaja_ahorro_delta5	0.00184052147511653	0.000244001456285747	0.000548829701372074	49
ctrx_quarter_delta6	0.00183173283043357	0.00204280370820186	0.00225988700564972	50
cproductos_ratioavg3	0.0018063625754532	0.000410988838587296	0.000710250201775626	51
ctarjeta_master_trx_ratioavg6	0.00178768228364192	0.00273265068369075	0.00174334140435835	52
cliente_edad_lag6	0.00178553406147306	0.00199038731198433	0.0025181598062954	53
ctrx_quarter_delta1	0.00176859936166794	0.00125404755843345	0.00293785310734463	54
mactivos_margen	0.00176145909302124	0.00171961110163554	0.00161420500403551	55
mcuenta_corriente	0.00175781648772822	0.00364602333754003	0.00187247780468119	56
chomebanking_trx_lag5	0.00175744928806106	0.00195038118905109	0.00261501210653753	57
mcomisiones_mantenimiento	0.00173524507478753	0.0021366995074325	0.00135593220338983	58
mcuentas_saldo_delta3	0.00172292218660636	0.000863241249347983	0.00264729620661824	59
mv_mpagominimo	0.0015961117849512	0.00291184189238641	0.00135593220338983	60
cpayroll_trx_avg3	0.00158620322469224	0.00417854605277992	0.000774818401937046	61
mrentabilidad_annual_lag5	0.00158587110824985	0.00281523647772224	0.00267958030669895	62
mv_msaldototal	0.00153390365255807	0.000651436123979719	0.000451977401129944	63
ccomisiones_otras_avg3	0.00153225031263873	0.00773588637506617	0.00277643260694108	64
mv_mpagominimo_avg3	0.00153112344851418	0.00188354635434487	0.0012590799031477	65
mrentabilidad_annual	0.00152850525959814	0.00147741605563881	0.00138821630347054	66
mtarjeta_visa_debitos_automaticos_tend3	0.00150892817968223	0.00369303457881483	0.00161420500403551	67
Visa_cconsumos_avg3	0.00150667253804954	0.00292925146479523	0.0021953188054883	68
mrentabilidad_avg6	0.00149777249830527	0.00103091600595431	0.00180790960451977	69
mcuentas_saldo_delta5	0.00149464084867604	0.000351991947745496	0.00112994350282486	70
mactivos_margen_delta4	0.00149289401093393	0.000777181047994372	0.00242130750605327	71
Visa_Finiciomora	0.00148863537080491	0.00722864871189774	0.00129136400322841	72
canarito157	0.00148659437253161	0.00268941882809855	0.00309927360774818	73
chomebanking_trx_tend3	0.00147955865927881	0.00272312362890673	0.00193704600484262	74
ccomisiones_otras_ratioavg3	0.001470998351912	0.00247338623345651	0.00277643260694108	75
mprestamos_personales_delta3	0.0014697858411561	0.00507724455551517	0.00100080710250202	76
Visa_fechaalta_tend3	0.00146001305253836	0.00218890945675985	0.000968523002421307	77
mcaja_ahorro_dolares_ratioavg6	0.00145382132578438	0.00202541994165431	0.00206618240516546	78
mtransferencias_recibidas	0.00144207347412277	0.00233052967743136	0.00122679580306699	79
mactivos_margen_lag5	0.00144074901841667	0.00104777896330165	0.00216303470540759	80
mcaja_ahorro_ratioavg3	0.00143919503396847	0.00254240283643388	0.00245359160613398	81
canarito154	0.00142414443550543	0.00178746644085568	0.00297013720742534	82
mcomisiones_otras_ratioavg3	0.00141016302158188	0.00155033872761775	0.00280871670702179	83
mactivos_margen_ratioavg6	0.00139696161696038	0.00232337441589694	0.00293785310734463	84
mcuentas_saldo_delta2	0.00139607413153453	0.00175927001843531	0.00238902340597256	85
mcuentas_saldo_delta1	0.00138913738444407	0.0012169973796095	0.00242130750605327	86
ctrx_quarter_normalizado_ratiomax3	0.00138499746861723	0.000702749906124728	0.00193704600484262	87
mcaja_ahorro_avg3	0.00138084135561197	0.000916307484072077	0.00132364810330912	88
mcomisiones_ratiomax6	0.00137536618761374	0.00249159578756475	0.00232445520581114	89
ctrx_quarter_delta4	0.00137475272832573	0.00213053659856335	0.00267958030669895	90
mcomisiones_ratioavg6	0.00136622209798733	0.000807951018579749	0.00271186440677966	91
mcomisiones_mantenimiento_delta5	0.00136153665477827	0.0018443894788462	0.00138821630347054	92
ctarjeta_visa_tend6	0.00136068532050007	0.00173334451180684	0.000258272800645682	93
mrentabilidad_annual_delta4	0.00135374810459407	0.00301047893212887	0.00248587570621469	94
Master_mfinanciacion_limite	0.00134602762104627	0.00316459622761803	0.00242130750605327	95
chomebanking_trx_delta1	0.0013452976210842	0.00314502834681194	0.00196933010492333	96
mcuenta_corriente_ratiomax3	0.00134323556828057	0.000871269218190859	0.00203389830508475	97
mplazo_fijo_dolares_ratioavg3	0.00133589323713706	0.00601412165700815	0.00129136400322841	98
chomebanking_trx_delta3	0.00133491734075236	0.00126604259195	0.00187247780468119	99
ccaja_ahorro_avg3	0.00133364074365745	0.000544315993841042	0.000677966101694915	100
mpasivos_margen_lag5	0.00132598475964865	0.000572723555126367	0.00209846650524617	101
numero_de_cliente	0.00132497781830207	0.00119742715281603	0.00235673930589185	102
mcuentas_saldo_lag3	0.001315404304093	0.00133478471440293	0.00242130750605327	103
mdescubierto_preacordado_delta6	0.00131345657047496	0.00128151203278866	0.000419693301049233	104
mv_Finiciomora_avg3	0.00131140775077629	0.00368816665498404	0.000645682001614205	105
cproductos	0.00129365273241101	0.00220311206440882	0.00119451170298628	106
mcuenta_corriente_lag6	0.00129276139149636	0.00281422770314526	0.0021953188054883	107
mv_mpagominimo_delta2	0.00128979353199246	0.00193035584070428	0.00145278450363196	108
mv_msaldototal_avg3	0.00128795233399499	0.000801806877609704	0.000968523002421307	109
thomebanking_ratioavg3	0.00127687915527399	0.00160109181877695	0.0012590799031477	110
mrentabilidad_delta4	0.00127594586953426	0.000793898554123633	0.00196933010492333	111
mpasivos_margen_delta5	0.0012682591865288	0.000948358363771484	0.00142050040355125	112
canarito41	0.00126410687992444	0.00344527485073297	0.00297013720742534	113
mv_fechaalta_ratioavg3	0.00126174119549757	0.0020031213315282	0.00213075060532688	114
canarito95	0.00125936150587578	0.00214110527174779	0.0028410008071025	115
ccaja_seguridad	0.00125265460868758	0.00460386887430993	0.00100080710250202	116
canarito4	0.00123838241372569	0.00131052251283279	0.0028410008071025	117
mactivos_margen_tend6	0.00123735902427797	0.0024217510510393	0.00184019370460048	118
mv_status07_ratioavg3	0.00123367073016326	0.00373356151094829	0.000807102502017756	119
Visa_mfinanciacion_limite	0.00122767445627292	0.00339712580557483	0.00200161420500404	120
mrentabilidad_annual_lag1	0.00122255972190628	0.000958164591054716	0.00209846650524617	121
mcaja_ahorro_dolares_ratioavg3	0.00121603209189195	0.00129874096416858	0.00180790960451977	122
ccallcenter_trx_ratiomax3	0.00121428148169269	0.000218247206736627	0.000355125100887813	123
canarito189	0.00121178636422992	0.00218406499280295	0.00277643260694108	124
mactivos_margen_ratiomax6	0.00120150510149827	0.0050486845050496	0.00238902340597256	125
mrentabilidad_annual_delta1	0.00120055132965563	0.00417889560490078	0.0028410008071025	126
mpagomiscuentas	0.00119919110114423	0.00560012995456378	0.00106537530266344	127
mtarjeta_visa_debitos_automaticos_ratioavg3	0.00119887185617521	0.00104005831880665	0.0019047619047619	128
canarito198	0.00119179551694291	0.000887205510519805	0.0025181598062954	129
Master_fechaalta	0.00118754067146504	0.0016511903794548	0.00203389830508475	130
ctrx_quarter_normalizado_ratioavg3	0.00118264281891814	0.000626280101214623	0.00180790960451977	131
canarito49	0.00118055560961147	0.00156634305358096	0.00264729620661824	132
canarito50	0.00117968628331332	0.0041463755277237	0.0028410008071025	133
ctarjeta_visa_trx_tend6	0.00117864755024215	0.00128378529456796	0.00132364810330912	134
canarito147	0.00116912075465619	0.0012113271280919	0.00293785310734463	135
canarito204	0.0011613055135805	0.00235677189235725	0.00248587570621469	136
mactivos_margen_avg6	0.00116029713641292	0.00234936091819751	0.00129136400322841	137
canarito58	0.00115858626077783	0.00113669188531948	0.00255044390637611	138
mcuenta_corriente_avg3	0.00115852240917297	0.000851825674716354	0.00142050040355125	139
canarito206	0.00115304285120229	0.000671114266193057	0.00258272800645682	140
canarito53	0.00114948050279392	0.00114521485750129	0.00255044390637611	141
canarito87	0.00114547320523309	0.000805250787095777	0.00248587570621469	142
mpasivos_margen_lag6	0.001142490187752	0.0012655382046615	0.00248587570621469	143
canarito47	0.0011415927010587	0.00222100960219441	0.00267958030669895	144
mcomisiones_avg6	0.00114038161163243	0.00180036467951674	0.00203389830508475	145
mpasivos_margen_ratioavg3	0.00113979410130367	0.00202237485002425	0.00242130750605327	146
mv_fechaalta_tend3	0.00113709995147734	0.00219605298835733	0.000710250201775626	147
canarito74	0.00113620536762819	0.00131451772935512	0.00235673930589185	148
mcomisiones_mantenimiento_delta4	0.00113225288271033	0.000728065456032231	0.000871670702179177	149
canarito139	0.00113160464046926	0.00118640805005303	0.00274414850686037	150
mcuenta_corriente_delta1	0.00112405568191558	0.000360395274570505	0.00135593220338983	151
Visa_fechaalta_lag6	0.0011214159097299	0.00140519952586375	0.00184019370460048	152
canarito32	0.00111454945024208	0.00191958541260444	0.00238902340597256	153
canarito90	0.00111286968928414	0.00182096714076108	0.0025181598062954	154
canarito73	0.00110897816996833	0.00203415639868846	0.00232445520581114	155
canarito211	0.0011068645192568	0.00195882205167431	0.00271186440677966	156
mtarjeta_visa_consumo_delta4	0.00110543954641968	0.00156392434058359	0.00174334140435835	157
canarito111	0.00110435296570376	0.00327778308114293	0.00258272800645682	158
mcuenta_corriente_ratiomax6	0.00110078704928411	0.00146661512970292	0.00235673930589185	159
canarito168	0.00110019610019147	0.00121369892134151	0.00238902340597256	160
canarito117	0.00108925551467032	0.0026646358173282	0.00274414850686037	161
canarito37	0.00108892494188564	0.00156060946040387	0.00235673930589185	162
canarito167	0.00108447159696121	0.00087447618295071	0.00255044390637611	163
canarito11	0.00108029840397868	0.00165939195136442	0.00255044390637611	164
mcuenta_corriente_ratioavg3	0.00107953464485955	0.000752670171761068	0.00261501210653753	165
canarito122	0.00107353806155878	0.00134186021236614	0.00255044390637611	166
mrentabilidad_ratiomax6	0.00107231950646385	0.00357629120840921	0.00245359160613398	167
mactivos_margen_delta1	0.00106898154875688	0.00217518308455072	0.0021953188054883	168
canarito8	0.00106894831181149	0.000849925424931804	0.00264729620661824	169
mprestamos_personales_tend6	0.00106829178468219	0.000990116939283812	0.000484261501210654	170
ctrx_quarter_delta3	0.00106782063643109	0.00117075327621068	0.00232445520581114	171
mpasivos_margen_ratioavg6	0.00106736159278553	0.000861915766473575	0.00209846650524617	172
mcuenta_corriente_delta5	0.00106611907861893	0.000852510703033747	0.00167877320419693	173
canarito78	0.00106587222367677	0.00177560982059505	0.00255044390637611	174
mtransferencias_emitidas_avg3	0.00106530675511951	0.00209352864751239	0.00180790960451977	175
canarito67	0.00106451662822736	0.00179911192225137	0.00258272800645682	176
canarito131	0.00106375469397692	0.000761416012744774	0.00242130750605327	177
mrentabilidad_annual_ratiomax6	0.00106369802121596	0.000476732789157942	0.00122679580306699	178
mv_Finiciomora_lag1	0.00106304168495502	0.0042217403725739	0.00106537530266344	179
canarito42	0.00105285405268792	0.00229284139003779	0.00271186440677966	180
internet_tend6	0.00105184137850156	0.0067950469008743	0.00203389830508475	181
canarito123	0.00104932770973013	0.000909396205226048	0.00232445520581114	182
ctransferencias_emitidas_avg3	0.00104551548695169	0.00239670059770668	0.00132364810330912	183
mcuentas_saldo_lag4	0.00104490699233008	0.00194880468552613	0.0019047619047619	184
canarito33	0.00104380104904966	0.00111818204482553	0.00222760290556901	185
canarito163	0.00104311740947349	0.000663156676971831	0.00206618240516546	186
Visa_fechaalta_lag4	0.00103745241022032	0.000763175503286023	0.00174334140435835	187
canarito136	0.0010352280545502	0.00143326457299038	0.00245359160613398	188
mcaja_ahorro_lag3	0.00103393506692799	0.00310984088197433	0.00193704600484262	189
canarito205	0.0010312243808773	0.000806039038858257	0.0021953188054883	190
Visa_Fvencimiento_lag2	0.00102892836131566	0.000825250329581317	0.00184019370460048	191
canarito93	0.00102454935975087	0.00191200318136535	0.00248587570621469	192
canarito138	0.00102309048989279	0.000686330340393785	0.00235673930589185	193
canarito185	0.00102243469882085	0.00309154687232011	0.00238902340597256	194
mprestamos_personales_delta6	0.00102004918236119	0.000617745399095867	0.000774818401937046	195
canarito79	0.00101569564540432	0.00100129087721444	0.00258272800645682	196
canarito132	0.00101547168187205	0.00194510037143995	0.00261501210653753	197
ccomisiones_mantenimiento_ratioavg3	0.00101408592190964	0.00167805662702599	0.000968523002421307	198
canarito174	0.00101375113722669	0.00115720754503045	0.00255044390637611	199
mcaja_ahorro_ratiomax6	0.00101108727646084	0.000673342954211973	0.0015819209039548	200
canarito152	0.00100760720876846	0.00181695315633964	0.00258272800645682	201
canarito156	0.0010061638955962	0.00218968128661061	0.00261501210653753	202
mpasivos_margen_delta2	0.0010051503025784	0.000910571544907603	0.00180790960451977	203
canarito182	0.00100425218962274	0.00130022832017279	0.00216303470540759	204
Visa_mpagominimo	0.00100088178351002	0.00241336180013862	0.00138821630347054	205
canarito196	0.000999616215003478	0.00122694436613604	0.0025181598062954	206
mcomisiones_delta1	0.000997605800579153	0.00401629287302802	0.00209846650524617	207
canarito18	0.000996969000518101	0.000639389478740628	0.00216303470540759	208
canarito176	0.000991882124838818	0.00264479345599768	0.00242130750605327	209
canarito128	0.000990455079865771	0.000689255786667036	0.00235673930589185	210
canarito16	0.000990056635229648	0.000912136318495621	0.00222760290556901	211
canarito125	0.000988357868899993	0.000907094791598093	0.00242130750605327	212
canarito76	0.000987187845024894	0.00210577470167949	0.00248587570621469	213
canarito110	0.000984262061943421	0.00229432170807982	0.00242130750605327	214
mcomisiones_lag3	0.000982827668146573	0.000627826106903535	0.00206618240516546	215
canarito98	0.000981932141183136	0.00101835793546457	0.00242130750605327	216
canarito179	0.000981153180482129	0.000896085072784646	0.00232445520581114	217
mv_fechaalta_delta3	0.000978399383377132	0.000838197833977527	0.000548829701372074	218
canarito202	0.000975579309255146	0.00101769402103367	0.00229217110573043	219
canarito107	0.000975105648643683	0.00244247315764045	0.00209846650524617	220
canarito172	0.000971605254906257	0.00148284467045541	0.00222760290556901	221
cliente_antiguedad_lag3	0.000971188162352314	0.00170357393184889	0.00200161420500404	222
mrentabilidad_annual_lag3	0.000970509357150732	0.000995902144183442	0.00216303470540759	223
canarito102	0.000968199946776208	0.000798454461631776	0.00238902340597256	224
ccajas_consultas_tend3	0.000968067915476119	0.00910228092353951	0.00138821630347054	225
canarito27	0.00096677612306588	0.00170267776466655	0.00258272800645682	226
mcuenta_corriente_delta6	0.000966002531223107	0.000653120542924542	0.00148506860371267	227
canarito94	0.000965134692706014	0.00117534202754226	0.00235673930589185	228
canarito66	0.000964004443344273	0.00134980137967565	0.00232445520581114	229
canarito12	0.000962429585834308	0.000815561401667501	0.00225988700564972	230
canarito39	0.000961206923022334	0.000726320041415311	0.0021953188054883	231
canarito141	0.000960958235639408	0.000909705875561308	0.0019047619047619	232
canarito191	0.00096064905525601	0.00220880342981292	0.00232445520581114	233
canarito64	0.000955419972459932	0.00114968865545084	0.00255044390637611	234
mrentabilidad_annual_lag6	0.000954374915666483	0.000827209229050575	0.00206618240516546	235
canarito61	0.000953694038590079	0.000964677052044729	0.00209846650524617	236
mcomisiones_lag1	0.000952983474041038	0.000448838999110662	0.00184019370460048	237
cproductos_delta6	0.000952289789984402	0.00341483801035674	0.000968523002421307	238
canarito208	0.000951764087324009	0.000702027342009122	0.0021953188054883	239
Visa_msaldopesos_tend3	0.00095069054388367	0.00379504280243433	0.0019047619047619	240
canarito40	0.000948768869411548	0.00147804478025888	0.00229217110573043	241
chomebanking_trx_delta5	0.000946176254767887	0.0015312470822515	0.00167877320419693	242
ccallcenter_trx_avg3	0.00094496519288828	0.00275424080562558	0.00135593220338983	243
canarito89	0.000941841484009783	0.0010074326721971	0.00235673930589185	244
canarito52	0.000939780064126704	0.0015670796936209	0.00206618240516546	245
ctarjeta_visa_trx_ratiomax6	0.000938761363225957	0.00146731892591942	0.00161420500403551	246
canarito96	0.000938694207196167	0.00295307965869853	0.00238902340597256	247
canarito114	0.000937744689550933	0.000528792595292442	0.00200161420500404	248
canarito210	0.000936832240318157	0.00236563503271037	0.00238902340597256	249
canarito100	0.000936340311958972	0.000810996110209805	0.00225988700564972	250
canarito26	0.000936135704724668	0.00299538015729756	0.00222760290556901	251
canarito165	0.000933366665305291	0.000988101736117234	0.00216303470540759	252
canarito193	0.000932494873906921	0.00402346690246155	0.0025181598062954	253
ccallcenter_trx_delta4	0.000929495182207038	0.00106476625798057	0.000871670702179177	254
ctarjeta_visa_trx_ratioavg3	0.000928611000031142	0.00371214030010542	0.00145278450363196	255
canarito119	0.000923302503722277	0.000678856024574556	0.00229217110573043	256
canarito65	0.000921694943228356	0.00121648126238407	0.00229217110573043	257
canarito5	0.000920274061919713	0.00132688342887903	0.00242130750605327	258
ccaja_ahorro_ratioavg3	0.000919545029224221	0.00705944906348899	0.00103309120258273	259
canarito10	0.000914525028885952	0.00116704661613712	0.00209846650524617	260
mactivos_margen_lag2	0.000911168704733262	0.00219059152971729	0.00151735270379338	261
canarito1	0.000908635371036773	0.00148474961221474	0.00213075060532688	262
canarito60	0.00090844498101533	0.00118237764371987	0.00225988700564972	263
mcaja_ahorro_ratiomax3	0.000907952847688063	0.000799852670115223	0.00161420500403551	264
canarito38	0.000907631574187793	0.00331409661992694	0.00232445520581114	265
mcuenta_corriente_avg6	0.000906877834744069	0.000357690351111757	0.00142050040355125	266
canarito149	0.000906176945994055	0.000790184856087902	0.00222760290556901	267
mv_msaldopesos	0.000904554757045578	0.000134296048045127	0.000419693301049233	268
canarito30	0.000902391971959727	0.0012514036306468	0.00213075060532688	269
canarito187	0.000901443510748713	0.00251875059158471	0.00248587570621469	270
cliente_antiguedad_ratioavg6	0.000900228978250313	0.000773296092879292	0.00154963680387409	271
canarito44	0.000898302526585785	0.000798515457303873	0.00213075060532688	272
mcuentas_saldo_tend6	0.000895613232283608	0.000503301096330814	0.00119451170298628	273
canarito72	0.000894459310022201	0.000864979626002737	0.00200161420500404	274
canarito92	0.000892127118424445	0.000604363887032815	0.00229217110573043	275
Visa_fechaalta	0.000890152371840864	0.00161898935656254	0.00145278450363196	276
canarito143	0.000888442805912657	0.00083022851481936	0.00225988700564972	277
mtransferencias_recibidas_avg3	0.000888121733202777	0.0032881265395381	0.00142050040355125	278
Visa_fechaalta_delta3	0.00088659519855019	0.000177886839707744	0.000258272800645682	279
chomebanking_trx_ratioavg3	0.000885060091009635	0.00100143632843252	0.00209846650524617	280
canarito170	0.000885039941472142	0.00140519717987636	0.00245359160613398	281
canarito82	0.000884517353151628	0.00324490875987022	0.00213075060532688	282
canarito51	0.000884090650466776	0.00118443742064683	0.00193704600484262	283
canarito105	0.000883591840141028	0.000824551225339594	0.00209846650524617	284
mv_Fvencimiento_lag1	0.000883106159522327	0.00121748299899889	0.00177562550443906	285
mcuenta_corriente_delta3	0.000883090996845228	0.00322033923395221	0.00171105730427764	286
Visa_Fvencimiento	0.000881126195783004	0.00136934814659524	0.00187247780468119	287
mcomisiones_mantenimiento_delta3	0.000880475793674444	0.000809375032924467	0.000936238902340597	288
mv_Fvencimiento_ratioavg3	0.000879446293566803	0.00110369322671518	0.00187247780468119	289
canarito159	0.000878636850586988	0.000704600890174123	0.00232445520581114	290
canarito91	0.000878065516809297	0.000553068872786913	0.00193704600484262	291
canarito180	0.000876255024858338	0.00171009812277585	0.00232445520581114	292
canarito68	0.000875992845092356	0.000919507410869763	0.00177562550443906	293
canarito164	0.000875919613782487	0.00102381939410461	0.00203389830508475	294
Visa_mpagospesos_delta3	0.000875773673374426	0.000409933144262546	0.00167877320419693	295
canarito81	0.000875404550140556	0.00212320538797481	0.00200161420500404	296
mv_fultimo_cierre_avg3	0.000875387849288967	0.00270981015047794	0.00184019370460048	297
mcuenta_corriente_delta2	0.000875191014131026	0.00158042132389835	0.00177562550443906	298
mpayroll_lag3	0.000875138219052861	0.0014648509471869	0.000742534301856336	299
canarito29	0.00087447076177209	0.00115584218037044	0.00213075060532688	300
Visa_msaldopesos	0.000873412699296867	0.001251000120816	0.0012590799031477	301
ctarjeta_visa_debitos_automaticos_tend3	0.000872601010806847	0.0026658416548458	0.000807102502017756	302
ctarjeta_visa_trx_delta6	0.000872590807051817	0.000478569697283007	0.00106537530266344	303
mcuenta_debitos_automaticos	0.00087256673335469	0.00241705203830047	0.00103309120258273	304
canarito85	0.000871449452075482	0.000961052501529754	0.00196933010492333	305
mrentabilidad_annual_delta6	0.000868681220778673	0.00105145747152656	0.00154963680387409	306
canarito46	0.000868543632363041	0.000798123677410021	0.0021953188054883	307
canarito22	0.000868112280035984	0.00100937280376725	0.0021953188054883	308
canarito34	0.000867723750894047	0.00175389770731603	0.0021953188054883	309
mactivos_margen_lag6	0.000867257641724515	0.000737744999996493	0.00184019370460048	310
canarito213	0.000866884835592805	0.000713543794098449	0.00209846650524617	311
canarito36	0.000866370828123987	0.000691540778383273	0.00206618240516546	312
canarito161	0.000865101891352143	0.00296924820377892	0.00238902340597256	313
Master_fechaalta_lag6	0.000864736734838159	0.000766985386804676	0.0015819209039548	314
canarito57	0.0008642124515491	0.00475482143281222	0.00232445520581114	315
canarito59	0.000863897079301867	0.00234149716847181	0.00242130750605327	316
canarito88	0.000863336739646578	0.00101927287054602	0.00225988700564972	317
canarito71	0.000861779228702939	0.00169087510211585	0.00196933010492333	318
canarito166	0.000859489567068447	0.000483442313088575	0.00200161420500404	319
canarito192	0.000857260051163663	0.000834409064345369	0.00209846650524617	320
canarito142	0.000851544278313716	0.000769197652911874	0.00187247780468119	321
canarito21	0.00085122121049413	0.000776291918774194	0.00196933010492333	322
canarito195	0.000850967875166187	0.00101828520985553	0.00222760290556901	323
ccomisiones_mantenimiento_delta3	0.00084905400410313	0.000819094458674331	0.000548829701372074	324
canarito101	0.000848949079766685	0.000493358801779059	0.00193704600484262	325
canarito188	0.000848129329633928	0.00121785366500625	0.00171105730427764	326
canarito137	0.000848059741794918	0.00108360453670889	0.00248587570621469	327
cproductos_avg6	0.000847058514488487	0.00112370215315027	0.00122679580306699	328
canarito199	0.000846341358583679	0.000930695424724724	0.00222760290556901	329
mtransferencias_recibidas_delta5	0.000846208749978583	0.00103812991717344	0.00129136400322841	330
ctrx_quarter_lag4	0.0008441361479769	0.0019509019982513	0.00174334140435835	331
canarito13	0.000843398533385288	0.000798832165601298	0.00184019370460048	332
mtransferencias_recibidas_ratioavg3	0.000841206335510141	0.000678607349911392	0.00180790960451977	333
canarito120	0.000840052057361476	0.00214899951930953	0.00209846650524617	334
canarito130	0.000839495881822086	0.00124255222023062	0.00206618240516546	335
canarito54	0.000837306668386664	0.00073606058105167	0.00209846650524617	336
canarito31	0.000837014088590213	0.000735225409541423	0.00222760290556901	337
canarito28	0.000836676183431401	0.000552599675309246	0.00184019370460048	338
canarito155	0.000836651602405631	0.00272798686076275	0.00193704600484262	339
cliente_edad_lag3	0.000835999285346858	0.00106766120641777	0.00112994350282486	340
Master_Fvencimiento	0.000835879551609512	0.00117317902717022	0.00132364810330912	341
canarito162	0.00083519980042148	0.000567477927326054	0.00209846650524617	342
mcaja_ahorro_avg6	0.000834706320571408	0.00115344692724695	0.00135593220338983	343
canarito86	0.000832948989246787	0.0018511459225246	0.00209846650524617	344
chomebanking_trx_lag6	0.000828824394066082	0.000571538831495259	0.00135593220338983	345
canarito140	0.000827050565813531	0.000989272383824012	0.00213075060532688	346
canarito148	0.00082395434328546	0.00119629638689485	0.00203389830508475	347
canarito106	0.000821123052056689	0.00120450030479185	0.00184019370460048	348
canarito146	0.000820874244042866	0.00171848737367653	0.00177562550443906	349
canarito3	0.000819925930095544	0.0013030012772658	0.00187247780468119	350
canarito116	0.000817851871645499	0.000666269802236149	0.00232445520581114	351
mactivos_margen_lag3	0.000817168506752673	0.00356623865245021	0.00180790960451977	352
canarito124	0.000812194332186104	0.000736267027941843	0.00222760290556901	353
canarito45	0.000810489464074129	0.000592922506539915	0.00213075060532688	354
