Feature	Gain	Cover	Frequency	pos
mdescubierto_preacordado	0.00316053764438658	0.00241110873872535	0.000875792076657565	27
cproductos_ratiomax6	0.00311512341942977	0.000524654040941158	0.000772757714697852	28
mactivos_margen	0.00297352212877352	0.00252610121892437	0.00252434186801298	29
ctarjeta_visa_tend6	0.00286301549327944	0.000791292429386083	0.000103034361959714	30
ccaja_ahorro	0.00284622557480582	0.0022920803012822	0.0019061356962547	31
mdescubierto_preacordado_delta1	0.00270883871415648	0.00709395818628611	0.00170006697233527	32
mcaja_ahorro_ratioavg6	0.00260496950565055	0.00155288470163028	0.0026273762299727	33
mpasivos_margen_avg3	0.00238181851736555	0.000590575809305991	0.000772757714697852	34
mpayroll	0.00235572637484212	0.00538364055094278	0.000875792076657565	35
mcuentas_saldo_ratioavg6	0.00226562579617875	0.0014488304475933	0.00273041059193241	36
cpayroll_trx_avg3	0.00226239225464233	0.00439272294400008	0.000824274895677709	37
mcuenta_corriente_ratioavg6	0.00225189671827699	0.00572393600912606	0.0026273762299727	38
mcaja_ahorro_dolares_delta1	0.00222333997104227	0.00722319722154231	0.00247282468703313	39
mcuentas_saldo_ratiomax6	0.00204771022441623	0.00322845638324346	0.00236979032507341	40
mactivos_margen_avg3	0.00201854385330378	0.00225277476990726	0.00200917005821441	41
ccomisiones_mantenimiento_delta3	0.0019510993093031	0.000637983856361431	0.00103034361959714	42
cliente_edad_lag3	0.00184543094220127	0.00195386232403923	0.00273041059193241	43
mcomisiones_tend6	0.00184448988718609	0.00131301555613648	0.00200917005821441	44
mrentabilidad_avg6	0.00183693177464664	0.00108364261958337	0.0015455154293957	45
mcuentas_saldo_ratiomax3	0.00183648205664564	0.00185172234458392	0.00236979032507341	46
mactivos_margen_avg6	0.00182113911818117	0.00445015118145015	0.00175158415331513	47
ctarjeta_visa_trx_tend6	0.00180704643412215	0.00125955867341356	0.00175158415331513	48
mcomisiones_mantenimiento	0.00174201045144542	0.00799878443904077	0.00216372160115399	49
mv_fechaalta_tend3	0.00174066264295763	0.0031059224092218	0.000927309257637422	50
mcuentas_saldo_ratioavg3	0.00172842293528125	0.000841995204806776	0.00231827314409356	51
Visa_Finiciomora	0.00165229224563228	0.00797222940443538	0.00180310133429499	52
mtarjeta_visa_debitos_automaticos_tend3	0.001596381773754	0.00215229065496575	0.00164854979135542	53
mtarjeta_visa_consumo_ratioavg6	0.00155456431314598	0.00168056987634684	0.00133944670547628	54
mv_msaldopesos	0.00154079009024783	0.000374453188995806	0.000618206171758281	55
mrentabilidad_annual_ratiomax6	0.00153485775327352	0.000627123833246242	0.00175158415331513	56
mcuentas_saldo_delta3	0.00146942386423914	0.00157020497644205	0.00211220442017413	57
mcomisiones_ratioavg6	0.00145216833940216	0.000861868979104921	0.00216372160115399	58
mcuentas_saldo_tend6	0.00142984104202577	0.000594145948401466	0.00195765287723456	59
mdescubierto_preacordado_delta3	0.0013758892357609	0.00138055238742546	0.000566688990778425	60
mprestamos_personales_tend6	0.00136582096280724	0.00213615022612173	0.000978826438617279	61
mtransferencias_recibidas	0.00135467469749829	0.00254695083124195	0.00128792952449642	62
chomebanking_trx_delta3	0.00134481875981696	0.00347708426998483	0.0019061356962547	63
cproductos_ratioavg3	0.00132424115798001	0.000450935768818302	0.000566688990778425	64
mautoservicio_ratiomax6	0.00127753385653908	8.84102445338552e-05	0.000515171809798568	65
mactivos_margen_tend6	0.00127467380576017	0.00263104970780146	0.00206068723919427	66
mcaja_ahorro_avg3	0.00127076079259342	0.00128404302734358	0.00149399824841585	67
ccomisiones_otras_avg3	0.00122784524378251	0.00904187367863202	0.00211220442017413	68
mcuenta_debitos_automaticos	0.00121741679869715	0.00347972617291548	0.00139096388645613	69
cproductos	0.00120569523114884	0.00208421320261374	0.00123641234351656	70
mcomisiones_ratiomax6	0.00120257716866501	0.00156059280194404	0.00211220442017413	71
ccaja_seguridad_lag3	0.0011944013512585	0.000102068576673402	0.000257585904899284	72
mactivos_margen_ratioavg6	0.00118446586401129	0.000769157566994136	0.00242130750605327	73
mcomisiones_mantenimiento_delta3	0.00114064096582611	0.00168343278788816	0.00144248106743599	74
ccaja_ahorro_avg3	0.0011404321627427	0.00038389535687022	0.000566688990778425	75
mprestamos_personales_delta1	0.00113653465713213	0.00537738770732699	0.00144248106743599	76
mcuenta_corriente_ratiomax6	0.00112317695778292	0.00157960974285927	0.00200917005821441	77
mcuentas_saldo_delta2	0.00109465071566235	0.0016297038945675	0.00180310133429499	78
cliente_edad_lag2	0.00109429378348609	0.00139663841414993	0.00175158415331513	79
mrentabilidad_annual_lag1	0.00108212154789587	0.000827442637827124	0.00206068723919427	80
numero_de_cliente	0.00106015270592048	0.00097437936259947	0.00200917005821441	81
ctrx_quarter_delta1	0.00103993237080508	0.000879709474184882	0.00185461851527484	82
ccomisiones_mantenimiento_delta1	0.00103846036985501	0.00105485369794395	0.000824274895677709	83
Visa_fechaalta_delta3	0.00102382582962286	0.000648082249802918	0.000566688990778425	84
mcaja_ahorro_ratiomax6	0.00102098378900197	0.000407890091724286	0.00180310133429499	85
cliente_edad_avg3	0.00102015200618063	0.00393696238720418	0.00149399824841585	86
ccaja_seguridad	0.00101594005282432	0.00448378869199447	0.00113337798155685	87
mv_Finiciomora_avg3	0.00100559457891894	0.000928841388403565	0.000463654628818711	88
mcaja_ahorro_ratioavg3	0.0010008373133618	0.0011564700569986	0.00164854979135542	89
mpasivos_margen_ratioavg6	0.000983864084381218	0.000937107110442709	0.00175158415331513	90
mv_mpagominimo_avg3	0.000968784041531505	0.000239501931186841	0.000309103085879141	91
mcomisiones_mantenimiento_ratioavg3	0.000946812581302036	0.00105765200696831	0.00128792952449642	92
ccallcenter_trx_ratiomax3	0.000935612521900947	0.00150363378277508	0.000824274895677709	93
canarito226	0.000929947200582251	0.000639014096500411	0.00221523878213384	94
mrentabilidad_annual_ratioavg6	0.000928645214079624	0.000908236585623965	0.00164854979135542	95
mcuentas_saldo_lag3	0.000928020776559206	0.00131633408542904	0.00170006697233527	96
mv_msaldototal	0.000920181754297875	0.000296998171286352	0.000360620266858998	97
cpayroll_trx_ratioavg3	0.000913658681996792	0.00102764583790396	0.000463654628818711	98
canarito56	0.000904229059378702	0.00250818252079756	0.00216372160115399	99
internet_ratioavg6	0.00090057056578311	0.00306567504115214	0.00180310133429499	100
mpayroll_ratioavg6	0.000899562847119192	0.000985997615255888	0.000721240533717995	101
mpagomiscuentas	0.000899183766126876	0.00363882177140727	0.000927309257637422	102
canarito108	0.000898743617362202	0.00101268185489521	0.0022667559631137	103
mrentabilidad_annual_tend6	0.000898353996218833	0.00428408871152347	0.00185461851527484	104
Visa_mpagominimo	0.000898350535113726	0.00151704730537666	0.000772757714697852	105
chomebanking_trx_ratioavg3	0.000897359349079825	0.000296926768504442	0.00175158415331513	106
canarito27	0.000893167208928297	0.00545151739547894	0.00242130750605327	107
mv_mpagominimo	0.000881573374493553	0.00046667498203064	0.000824274895677709	108
canarito59	0.000881034105545849	0.00346469078712482	0.00236979032507341	109
canarito225	0.000874343748754553	0.00152027063096	0.00206068723919427	110
mcuenta_corriente_ratiomax3	0.000861416319211324	0.000463145644524827	0.0015455154293957	111
mcuenta_corriente_tend6	0.00085580544415062	0.00144731738864332	0.00159703261037556	112
internet_tend6	0.000854746513542577	0.004720607918661	0.00164854979135542	113
mcaja_ahorro_dolares_ratioavg3	0.000845016073783547	0.00106803601153744	0.00159703261037556	114
mcuentas_saldo_delta1	0.000837095058026853	0.00130749714113462	0.00175158415331513	115
mcuenta_corriente_delta3	0.000836742875491	0.00148935662652565	0.0015455154293957	116
chomebanking_trx	0.000836312018397249	0.00226761294801455	0.00139096388645613	117
canarito110	0.000833673597946544	0.000718407189718837	0.00211220442017413	118
mcuenta_corriente_avg3	0.000832412290006875	0.000687836598664153	0.00118489516253671	119
thomebanking	0.000830187419431913	0.00293361389594428	0.000927309257637422	120
Visa_mfinanciacion_limite_lag3	0.000829350362303875	0.000666187955215686	0.00149399824841585	121
canarito265	0.000827781931072835	0.000593564525748775	0.0019061356962547	122
ctarjeta_master_tend6	0.000821024273699202	0.000135848892781542	0.00015455154293957	123
canarito30	0.000815755408289707	0.00387780008219344	0.00221523878213384	124
canarito219	0.00080107643277106	0.00220423107860621	0.00211220442017413	125
canarito13	0.000798196800656022	0.00181863225536757	0.00206068723919427	126
mv_Fvencimiento_ratioavg3	0.000796192692735318	0.00125580492716461	0.00185461851527484	127
canarito7	0.000795120450271349	0.00173695087299557	0.00206068723919427	128
canarito98	0.000793771308115669	0.00313864868426366	0.00185461851527484	129
Visa_cconsumos_avg3	0.000791551373917184	0.000762408304037452	0.00118489516253671	130
canarito126	0.000790297156870765	0.001932064074762	0.00180310133429499	131
ctrx_quarter_normalizado_ratiomax3	0.000790278150410935	0.00034776554922401	0.000875792076657565	132
canarito87	0.000788295387946275	0.00154760769603392	0.0019061356962547	133
canarito26	0.000787499290895693	0.000563599158274086	0.00221523878213384	134
mtransferencias_emitidas_avg3	0.000786541376603406	0.00114638186395453	0.00118489516253671	135
canarito262	0.000785944862613286	0.0021986820624121	0.00216372160115399	136
mpayroll_ratiomax3	0.000784103895447341	0.000271089161850617	0.000463654628818711	137
ctransferencias_emitidas_avg3	0.000780955266920369	0.000815436770068911	0.000669723352738138	138
canarito139	0.000777663296175336	0.000649727913919309	0.00185461851527484	139
mactivos_margen_ratiomax6	0.00077598160387617	0.00398071869198481	0.00159703261037556	140
canarito91	0.000772961278543726	0.00183952946953976	0.00206068723919427	141
canarito92	0.000772027196512913	0.000406105022176548	0.00185461851527484	142
ctarjeta_master_trx_ratioavg6	0.000771289722741058	0.00159275805512803	0.000824274895677709	143
ccallcenter_trx	0.000771193525457059	0.00201564273105332	0.000927309257637422	144
Visa_fechaalta	0.000769230408078306	0.00107848121849106	0.00118489516253671	145
canarito307	0.000768889577515879	0.00191674307784371	0.00195765287723456	146
mcaja_ahorro_dolares_ratioavg6	0.000767199614670524	0.00162965289258042	0.00103034361959714	147
chomebanking_trx_tend3	0.000765133855356722	0.000896621733100019	0.00113337798155685	148
canarito81	0.00076255881008178	0.0012807278981835	0.0019061356962547	149
canarito241	0.000761048290162941	0.00179308365997386	0.00180310133429499	150
canarito347	0.000758997868311893	0.000733602381735674	0.00206068723919427	151
ccaja_ahorro_avg6	0.000757585080749097	0.000917529147669616	0.000875792076657565	152
canarito34	0.00075556613887604	0.000964920194062697	0.00175158415331513	153
mvr_mpagominimo	0.000753780876603048	0.00140900129581769	0.000772757714697852	154
mcuenta_corriente_delta2	0.000753652666212399	0.000859233876439213	0.000824274895677709	155
mrentabilidad_tend6	0.000753602618688966	0.000394792781442599	0.00128792952449642	156
mcuenta_corriente_ratioavg3	0.000751354912154343	0.000894149836792961	0.00164854979135542	157
canarito64	0.000748943970086533	0.0011284529654303	0.00200917005821441	158
cproductos_avg3	0.000748635652474135	0.00109875620842089	0.000978826438617279	159
canarito73	0.000746666542616417	0.000879240255903762	0.00159703261037556	160
canarito11	0.000745352834617325	0.000461384375904393	0.00149399824841585	161
mprestamos_hipotecarios_avg6	0.000744266668750905	0.00910173641093196	0.00133944670547628	162
canarito52	0.000744117469451633	0.000688152810984038	0.00185461851527484	163
mcuenta_corriente_avg6	0.000743126185818518	0.00150756773604505	0.00149399824841585	164
ccomisiones_otras_ratioavg3	0.000738014766559877	0.00101171281714073	0.0015455154293957	165
canarito281	0.000736937784046176	0.00091119130074203	0.00180310133429499	166
mv_cconsumos_delta3	0.000733550953069972	0.000788181308174312	0.00128792952449642	167
mv_fechaalta_ratioavg3	0.000732335305202322	0.000171716890227417	0.000515171809798568	168
canarito335	0.000731776353934328	0.000601884649907468	0.00185461851527484	169
Master_fechaalta_lag3	0.000731391203173496	0.00113207750664532	0.00133944670547628	170
canarito183	0.000725940446676832	0.00100886010599682	0.00206068723919427	171
canarito153	0.000725397806325033	0.00149638470034503	0.00164854979135542	172
canarito43	0.00072230862756725	0.00127208816157245	0.00185461851527484	173
ctrx_quarter_ratioavg3	0.000718371815988465	0.000441901616840513	0.00108186080057699	174
canarito8	0.00071725815196636	0.00153212349275698	0.00180310133429499	175
mpasivos_margen_lag1	0.000716527958644612	0.00024174261848581	0.00133944670547628	176
canarito313	0.000715666321746661	0.000345589464442006	0.00164854979135542	177
canarito155	0.000711849708960542	0.00174585241980696	0.00175158415331513	178
canarito261	0.00071166755215528	0.000427179043237268	0.0019061356962547	179
canarito16	0.000710969749925581	0.00136040320239709	0.00185461851527484	180
mrentabilidad_annual_ratioavg3	0.000708708961147058	0.000485637520826321	0.00139096388645613	181
mv_status04_delta3	0.000708139829096217	0.000934509409234191	0.000463654628818711	182
mrentabilidad_annual_delta1	0.000707102521509617	0.00135486438660039	0.00164854979135542	183
ctarjeta_visa_trx_ratioavg3	0.000707091246825743	0.00101306266973206	0.000824274895677709	184
canarito197	0.000703985625138955	0.00102618038080858	0.00170006697233527	185
mplazo_fijo_dolares_ratioavg3	0.000702622009527444	0.00124691358075064	0.000669723352738138	186
canarito85	0.000701712666358904	0.000936848700374846	0.00185461851527484	187
canarito90	0.000701006244369641	0.000744911222337151	0.00185461851527484	188
ccallcenter_trx_avg3	0.000699072855260426	0.0030313269029212	0.00118489516253671	189
ctarjeta_visa_trx	0.000696789426284828	0.000678639240327715	0.000412137447838854	190
canarito17	0.000695724619978385	0.00115247150121166	0.00185461851527484	191
ccajas_consultas_tend3	0.000694144231997282	0.00547946988453028	0.00103034361959714	192
canarito296	0.000693552169772509	0.000320996306272889	0.0015455154293957	193
canarito344	0.000692883640537398	0.00134369495143026	0.00175158415331513	194
chomebanking_trx_avg3	0.000692730692976947	0.000847595222987964	0.00113337798155685	195
canarito176	0.000692314916372294	0.000834341506612571	0.00175158415331513	196
canarito104	0.00069194919011186	0.0007237079962425	0.00180310133429499	197
canarito208	0.000691911102159278	0.00333252083767785	0.00175158415331513	198
canarito95	0.000688931218725799	0.00233535718738431	0.00185461851527484	199
Master_Fvencimiento_ratioavg3	0.000688716910595345	0.00045384288208176	0.00113337798155685	200
mrentabilidad_delta3	0.00068604634671765	0.000692494780150631	0.00159703261037556	201
ctrx_quarter_normalizado_ratioavg3	0.00068539505474504	0.00043186442578352	0.000978826438617279	202
canarito189	0.000683921242285841	0.000793108100126067	0.0015455154293957	203
canarito212	0.000681256277669464	0.000775825226771495	0.00159703261037556	204
canarito120	0.000680446281475195	0.00104762841644121	0.0019061356962547	205
mprestamos_personales_avg6	0.000680059107646243	0.000200346005640657	0.000309103085879141	206
chomebanking_trx_lag3	0.000679202333220163	0.0014714311281339	0.0015455154293957	207
canarito136	0.000678992381512469	0.00159826966986495	0.00180310133429499	208
canarito25	0.000678520001876422	0.00032166613236985	0.00149399824841585	209
canarito3	0.000676087670348297	0.000702593173592118	0.00164854979135542	210
mcomisiones_otras_ratioavg3	0.000675430746393245	0.000638619681133673	0.00144248106743599	211
internet_avg6	0.000675184653075694	0.0005938637374063	0.00139096388645613	212
canarito252	0.000674939997230973	0.0014658685114099	0.00144248106743599	213
mv_mpagospesos_ratioavg3	0.000674831817809832	0.000418777315899249	0.00128792952449642	214
Visa_mfinanciacion_limite_ratioavg3	0.000674314431395932	0.00482496478448798	0.000927309257637422	215
canarito274	0.000673048444899677	0.000557002901278636	0.00164854979135542	216
canarito244	0.000672819746244516	0.00123619976333174	0.00170006697233527	217
mcomisiones_avg6	0.000672756865270558	0.000707373759847583	0.00123641234351656	218
canarito258	0.000669675922645368	0.00278558572864846	0.00206068723919427	219
canarito284	0.000669624357538767	0.00177960213472285	0.00195765287723456	220
Master_fechaalta	0.000669601703801917	0.000479224870984353	0.00113337798155685	221
canarito290	0.000669378682261784	0.000786556044852752	0.00175158415331513	222
canarito32	0.000668833090803088	0.00181256981917021	0.00164854979135542	223
ccaja_ahorro_delta3	0.000668638329595168	0.00241041511170108	0.000566688990778425	224
canarito4	0.000668488092246442	0.00219067135030835	0.00159703261037556	225
canarito148	0.000668310296941356	0.000509071233822527	0.00185461851527484	226
canarito259	0.000667760929577772	0.00174886493717704	0.00175158415331513	227
mcuenta_corriente_lag3	0.000667545176076285	0.00126416585291296	0.00159703261037556	228
canarito37	0.000667042583559569	0.00036012843089177	0.00164854979135542	229
canarito253	0.00066679591705819	0.000777423289033279	0.00185461851527484	230
mcomisiones_mantenimiento_lag3	0.000664683714339941	0.00289166986177115	0.00118489516253671	231
mcuenta_corriente_delta1	0.000663055469458247	0.000365436037680377	0.00113337798155685	232
canarito76	0.000662028865064163	0.000594530163370789	0.00149399824841585	233
canarito249	0.000658840834098073	0.000464502297381108	0.00175158415331513	234
canarito331	0.000658829044902731	0.00128076869977316	0.00139096388645613	235
canarito263	0.000658637195874854	0.000515273075451238	0.00164854979135542	236
canarito297	0.000658211215356905	0.000483128223062073	0.00170006697233527	237
mtransferencias_emitidas_tend3	0.000657988480408686	0.00103963130486734	0.000978826438617279	238
canarito84	0.000657891672142319	0.000331033497329883	0.00144248106743599	239
canarito118	0.000657492498123191	0.000919123809798929	0.00164854979135542	240
canarito60	0.000654997428352908	0.00100222984767665	0.00170006697233527	241
canarito21	0.000654394212738084	0.00226126830082201	0.00164854979135542	242
Visa_Fvencimiento	0.000653479432221374	0.00158281266764778	0.00123641234351656	243
canarito196	0.000653335860955443	0.000331057298257186	0.0015455154293957	244
chomebanking_trx_delta1	0.00065298043620752	0.00216739064327337	0.00118489516253671	245
mpasivos_margen_ratioavg3	0.000652578153681605	0.00228227091910083	0.00164854979135542	246
cliente_edad_avg6	0.000651742929500673	0.00058253109587752	0.000875792076657565	247
canarito152	0.000651301071339344	0.000771609062506363	0.00164854979135542	248
canarito204	0.000650629970111049	0.00116570141665975	0.00133944670547628	249
canarito275	0.000649514284713296	0.000442279031544892	0.00159703261037556	250
mcuenta_corriente_lag1	0.0006487370480058	0.000316633936311466	0.00103034361959714	251
tcallcenter_avg3	0.000646979097152424	0.000990502790781131	0.000927309257637422	252
mrentabilidad_ratiomax6	0.000646506248701651	0.00120745504341446	0.0015455154293957	253
mactivos_margen_delta1	0.000646380838787897	0.001989138698435	0.00144248106743599	254
canarito199	0.000646227491804069	0.000537520142214757	0.00149399824841585	255
canarito130	0.000646048674810091	0.000543613179604368	0.00170006697233527	256
Master_Fvencimiento_lag2	0.000644478912167796	0.00054831556281298	0.00149399824841585	257
mpayroll_tend6	0.000644239928360686	0.00039058341744241	0.000824274895677709	258
mcuentas_saldo_tend3	0.00064085766423792	0.00104133477123576	0.000978826438617279	259
canarito326	0.000640654670846509	0.000274135680545423	0.0015455154293957	260
canarito15	0.000640213016910127	0.00157203084757945	0.00159703261037556	261
canarito116	0.000637901653685242	0.00241163575925849	0.00185461851527484	262
mrentabilidad_annual_delta3	0.000637329701976158	0.000218557115160052	0.00139096388645613	263
canarito123	0.000635252778271237	0.000317011351015845	0.00133944670547628	264
canarito65	0.000634937338736936	0.000564398189404978	0.00170006697233527	265
canarito131	0.00063486489416823	0.00219680518928762	0.00159703261037556	266
canarito273	0.000633303403764596	0.000497738592293747	0.00164854979135542	267
canarito323	0.000633229884476212	0.000320836500046711	0.0015455154293957	268
mcomisiones_mantenimiento_ratiomax3	0.000632998809026297	0.00172987519732159	0.000772757714697852	269
canarito88	0.000632175451894416	0.00167116851006209	0.00180310133429499	270
canarito58	0.000632004700657523	0.000539342613219685	0.00170006697233527	271
canarito171	0.000629929625696112	0.000659299286827654	0.00149399824841585	272
canarito113	0.00062897815295201	0.00066503871044019	0.00149399824841585	273
canarito137	0.000627837774388725	0.000714799649166171	0.00170006697233527	274
canarito105	0.000627203890054123	0.000628225476167132	0.00159703261037556	275
canarito82	0.0006268419222097	0.000990744200186635	0.00170006697233527	276
canarito80	0.000626020311144698	0.00146457306093811	0.00149399824841585	277
canarito77	0.000625984155430908	0.000959707790983303	0.0015455154293957	278
canarito159	0.000624907046545969	0.000944186186249165	0.0015455154293957	279
canarito239	0.000623673664957384	0.000472543610677107	0.00164854979135542	280
canarito191	0.000623632101231604	0.000642917448578131	0.00170006697233527	281
mvr_Visa_mlimitecompra_avg3	0.000623368493086155	0.00037715289417848	0.00128792952449642	282
canarito157	0.000623253236875696	0.00104388827072214	0.00164854979135542	283
canarito61	0.000623163892410562	0.0016016017996874	0.00149399824841585	284
Visa_Fvencimiento_lag2	0.000622905847984521	0.000384143566540667	0.00139096388645613	285
mrentabilidad_annual_delta2	0.000621685853848942	0.000491577552254698	0.00144248106743599	286
cliente_antiguedad_ratioavg6	0.00062108120640286	0.00167185873695388	0.000978826438617279	287
canarito218	0.000618223792495227	0.000220855604711044	0.00123641234351656	288
canarito22	0.000615842839901791	0.000515640289758201	0.00149399824841585	289
canarito272	0.000615084261569064	0.000379386781212505	0.00175158415331513	290
mv_Finiciomora_lag1	0.000613188187516915	0.000325759891865995	0.000257585904899284	291
mcaja_ahorro_ratiomax3	0.000609829639439216	0.000492753998089969	0.00144248106743599	292
canarito78	0.000609804797336154	0.000671900177768446	0.00170006697233527	293
canarito336	0.000607726173825254	0.00263470145007626	0.00185461851527484	294
mv_Finiciomora_delta1	0.000607552851723492	0.000721922926694762	0.000360620266858998	295
canarito186	0.000606947824599539	0.000359349800555709	0.00149399824841585	296
canarito250	0.000605695545997643	0.000572181092633114	0.00159703261037556	297
mrentabilidad_ratioavg6	0.000605135622686601	0.000652465020559173	0.00108186080057699	298
canarito114	0.000604214712036543	0.000597508679416157	0.00159703261037556	299
canarito209	0.000604148418475006	0.000961883875765307	0.00118489516253671	300
mv_Finiciomora_ratioavg3	0.000603095488808288	0.000846010761256067	0.000463654628818711	301
cpayroll_trx_ratiomax3	0.000602298767235562	0.00283871619865407	0.000463654628818711	302
mv_msaldototal_avg3	0.000602244617724316	0.000155919874763057	0.000360620266858998	303
canarito181	0.000601622652905396	0.00101691841995518	0.0015455154293957	304
canarito36	0.00060142177566806	0.000359196794594475	0.00139096388645613	305
canarito33	0.000600335856902542	0.000532348540725026	0.00139096388645613	306
ctarjeta_visa_debitos_automaticos_tend3	0.000600093239358188	0.00338992527420062	0.000978826438617279	307
canarito117	0.000598905027588919	0.000594343156084836	0.00144248106743599	308
canarito205	0.000598084767680679	0.00138070539338669	0.00170006697233527	309
canarito140	0.000595918713890402	0.00177694663126231	0.00144248106743599	310
canarito44	0.000591615921052078	0.000558723368309408	0.0015455154293957	311
canarito156	0.000591352670018208	0.000508673418323317	0.0015455154293957	312
mactivos_margen_delta3	0.000591178940594867	0.000804920160333383	0.00113337798155685	313
canarito151	0.000590080472149951	0.000418165292054311	0.00159703261037556	314
mpasivos_margen_delta3	0.000588925872873311	0.000185555429387973	0.00123641234351656	315
mactivos_margen_delta2	0.000588487387244391	0.000343375978202812	0.00113337798155685	316
canarito317	0.000587413569653209	0.00218245323012381	0.0015455154293957	317
canarito337	0.000587293884243696	0.00083768383683243	0.00144248106743599	318
Visa_msaldopesos	0.000587162835577612	0.000489632676480782	0.000772757714697852	319
canarito240	0.000587136170118119	0.000797368466113335	0.00144248106743599	320
canarito289	0.000586474116844789	0.00115868694337026	0.00133944670547628	321
canarito308	0.000584378199655656	0.000294189661864578	0.00149399824841585	322
canarito295	0.000583428576219221	0.000615604184431509	0.0015455154293957	323
mcomisiones_delta3	0.000582932812826763	0.000375208018404563	0.00123641234351656	324
canarito83	0.000580606157553788	0.000461272171532821	0.00144248106743599	325
canarito133	0.000580585643101464	0.00211340674001732	0.00159703261037556	326
cliente_edad_lag1	0.000580399867227047	0.00125817141936504	0.000978826438617279	327
canarito164	0.000580122767259489	0.000526877727577769	0.00149399824841585	328
mrentabilidad_annual	0.00058007515125407	0.000935886462885303	0.000978826438617279	329
canarito298	0.000577828349063617	0.000499741270319685	0.00159703261037556	330
mpayroll_lag3	0.000576175365319649	0.00074677109479927	0.000515171809798568	331
canarito302	0.00057594822768777	0.00096047962105442	0.00164854979135542	332
canarito103	0.000575819513504642	0.000520060461971647	0.0015455154293957	333
canarito100	0.000574866138986241	0.000330105261165059	0.00128792952449642	334
canarito222	0.000574581601168687	0.000949143579393168	0.00149399824841585	335
mrentabilidad_delta2	0.000573909681348133	0.000446984814885976	0.00144248106743599	336
canarito220	0.000573405875893197	0.000295661919224903	0.00149399824841585	337
canarito23	0.000572729604727298	0.000278416447327521	0.00139096388645613	338
canarito145	0.000571869882015106	0.00166871021428492	0.00149399824841585	339
canarito63	0.000571190390639272	0.00122797824301473	0.00133944670547628	340
canarito184	0.000570411515054786	0.000538774791096881	0.0015455154293957	341
canarito267	0.000568827128326658	0.000491132134900881	0.00144248106743599	342
canarito31	0.000568674463973177	0.00108848440822333	0.00144248106743599	343
mcaja_ahorro_lag2	0.000568022316456004	0.00192681087009295	0.00133944670547628	344
canarito124	0.000567881195607356	0.00115367514810671	0.00159703261037556	345
canarito182	0.000566891664811008	0.000791904453231022	0.00149399824841585	346
Master_fultimo_cierre_avg3	0.000566610684005303	0.000396146034166408	0.00108186080057699	347
mcaja_ahorro_lag3	0.000566030813784193	0.00048088073549816	0.00108186080057699	348
canarito161	0.000565377266310651	0.00267523102914108	0.00139096388645613	349
mtransferencias_recibidas_lag3	0.000565097414383727	0.00286111627137883	0.00113337798155685	350
canarito50	0.000564685490409355	0.00053217513396896	0.0015455154293957	351
mtransferencias_recibidas_avg3	0.0005644980604257	0.000951034053047534	0.00103034361959714	352
canarito167	0.000564329893029295	0.000619830549094057	0.00133944670547628	353
canarito321	0.000564187584347427	0.000232837671541953	0.00133944670547628	354
mv_status07_avg3	0.000563329260745369	0.000657942633971374	0.000360620266858998	355
canarito305	0.000563195564771099	0.0017479877029993	0.00159703261037556	356
