Feature	Gain	Cover	Frequency
mactivos_margen	0.0765480658802641	0.0190676652809539	0.0293353906367605
Visa_mpagominimo	0.0634468848189391	0.0317557044721198	0.0241607707361132
ctrx_quarter	0.0610050565331441	0.0322700276516415	0.0384427216618997
mpayroll	0.0567492153188825	0.109041310814553	0.0332492849616137
mcaja_ahorro	0.0493886385911526	0.00672117770552803	0.0183463796477495
mpasivos_margen	0.0492032181518301	0.015904675195512	0.0275101610718049
Visa_fechaalta	0.0473430439996027	0.0108007179834283	0.0236527171458678
Master_fechaalta	0.0425151826590179	0.00981476155328709	0.026569321089869
mcaja_ahorro_dolares	0.0397767004976821	0.00713204216072953	0.0133599277434894
Visa_msaldototal	0.0377762694144367	0.0352831893201547	0.0219027547794671
mcuentas_saldo	0.0363766880833232	0.0103781680223879	0.022241457172964
Visa_msaldopesos	0.0293183246769366	0.023542418239156	0.0128142405539666
mcuenta_debitos_automaticos	0.026627759971823	0.00926014587623333	0.00752671985548698
mrentabilidad_annual	0.022275288372829	0.0117101680178594	0.030031612223393
mtransferencias_recibidas	0.0209842197991908	0.00839024367784	0.0132658437452958
ctarjeta_debito_trx	0.0185850198333423	0.00494392756375237	0.00720683426162878
Master_mpagospesos	0.0178133083520137	0.0184778908531953	0.0118169501731146
Visa_Fvencimiento	0.0175333394189955	0.00700958005371632	0.0251204275176878
Visa_mpagospesos	0.0146123561766108	0.0168692270251757	0.0207549300015053
mrentabilidad	0.0136464667542143	0.0104931368153475	0.0257601987054042
Master_msaldototal	0.012761041564124	0.0166202677555607	0.0101422550052687
cliente_antiguedad	0.0125457499019201	0.00541308765471411	0.0248005419238296
cliente_edad	0.012450799489325	0.00795293805996943	0.0286203522504892
chomebanking_trx	0.0120851911305733	0.0131631893896733	0.0228624115610417
Visa_mlimitecompra	0.0117024873466344	0.00164750612884492	0.00223919915700738
mautoservicio	0.0114471504012272	0.00399133323069374	0.00760198705404185
Visa_cconsumos	0.0114134209389356	0.0147492887122776	0.0109137437904561
mtarjeta_visa_consumo	0.0106637329468746	0.0427007170278635	0.022109739575493
numero_de_cliente	0.0106412001372719	0.00829879735313328	0.0323272617793166
Visa_mconsumospesos	0.010147496307945	0.0309646328967955	0.0226742435646545
ctransferencias_emitidas	0.00888867794749623	0.00604060947847381	0.00645416227608008
mprestamos_personales	0.00799916485860123	0.00774032521303576	0.00628481107933163
ccomisiones_otras	0.00736045068215289	0.0079701510997308	0.0114970645792564
Visa_mpagosdolares	0.00720787292460586	0.0061205110257427	0.00353755833207888
mcomisiones	0.00682737125636124	0.00503364728350283	0.016784585277736
cproductos	0.00679737696145941	0.00245647419172577	0.00775252145115159
mcuenta_corriente	0.00617304925635375	0.0084457916389001	0.0175372572632847
