Feature	Gain	Cover	Frequency
ctrx_quarter_normalizado	0.171653523391197	0.0198955697647453	0.0127026804576257
foto_mes	0.0633944257387374	0.0329162150594407	0.0121265329638673
mcaja_ahorro	0.0515471072136349	0.0115367279200664	0.0174764739773382
ctrx_quarter	0.0462488453444467	0.0142594048141255	0.0157754670910039
mtarjeta_visa_consumo	0.0389348377965078	0.0199068988987508	0.0213448928640018
mcuentas_saldo	0.0231367171588071	0.0102142757755977	0.0162693077999396
cpayroll_trx	0.0181676975343834	0.0124617121426199	0.00650223600098768
mpayroll	0.0136445584673496	0.0166932784913132	0.00888913276084392
mpasivos_margen	0.0131129720978654	0.00939731619178492	0.012428324508217
mes_lag1	0.0122682206927714	0.0123093277047881	0.00759965979862273
ctarjeta_visa_trx	0.0122093270917894	0.0133209509144478	0.0165162281544075
mv_status06_tend6	0.0119198389556986	0.0056301685816321	0.00194792724080222
mdescubierto_preacordado	0.0117603625021753	0.000531228329164312	0.000493840708935773
mprestamos_personales	0.0115244022208157	0.00671256896225366	0.00329227139290516
mprestamos_personales_tend6	0.0111251393561031	0.00635149640501678	0.00249663913961974
mpayroll_sobre_edad	0.00931113583490593	0.0113774238037589	0.0062553156465198
mprestamos_personales_lag1	0.00822471769011092	0.00153528032190518	0.00172844248127521
mcuentas_saldo_tend6	0.00765011318747895	0.00398945177536684	0.00641992921616505
Visa_Finiciomora	0.00677627723260749	0.0184206301309787	0.00274355949408763
mactivos_margen	0.0063588092957959	0.00787563648763819	0.0145408653186644
cproductos_tend6	0.00573009698996348	0.00678835471137577	0.00419764602595407
mrentabilidad_annual_delta1	0.00572216505860629	0.00800057145657543	0.0105078328623556
mcomisiones_mantenimiento	0.00555851571276176	0.00213118739055521	0.00282586627891026
mcuentas_saldo_delta1	0.00554380559278568	0.00822386380820793	0.00995912096353809
mdescubierto_preacordado_tend6	0.00548815462009381	0.0018031781346648	0.000713325468462784
Master_mfinanciacion_limite	0.00537717468713532	0.00961197793369284	0.0094927158495432
ctrx_quarter_delta1	0.00529894890931475	0.00598425935260006	0.00935553787483882
mv_Finiciomora_lag1	0.00519788982239134	0.0153737058540263	0.00257894592444237
ctrx_quarter_tend6	0.00494447390021457	0.00299660588781794	0.00650223600098768
chomebanking_trx_avg6	0.0048950604989598	0.00718715557730098	0.00710581908968696
ctarjeta_visa_trx_tend6	0.00486352923891039	0.00338399256766402	0.00513045625394387
Master_Fvencimiento	0.00484211699335975	0.0031316056817961	0.00875195478613954
mrentabilidad_avg6	0.00467161656720054	0.00398691465223036	0.00532250541853
chomebanking_trx_delta1	0.00465931630073791	0.00601117853170528	0.00779170896320887
mv_Finiciomora_avg6	0.00465147773691491	0.0106808481117611	0.00263381711432412
Visa_mpagospesos_tend6	0.0046450620804816	0.00368353390552674	0.00757222420368186
mcuenta_corriente_avg6	0.00462711450123974	0.00515160647442604	0.00943784465966144
mactivos_margen_delta1	0.00457915073146777	0.00394045327573803	0.00784658015309062
mprestamos_personales_delta1	0.00450280874206619	0.00991475876658396	0.00307278663337815
mcomisiones_avg6	0.00443335146037027	0.00659941805701816	0.00784658015309062
mcuenta_corriente_tend6	0.00441961381309053	0.00562898616001287	0.00721556146945047
Master_fultimo_cierre_tend6	0.00439662496029957	0.00953728282906863	0.00877939038108041
mv_mpagominimo	0.00434772925093372	0.0103030210871976	0.00823067848226289
mcomisiones_tend6	0.00433328387832954	0.00729560547640998	0.00795632253285413
mcomisiones_lag1	0.00430793367867459	0.00360038561375948	0.00743504622897748
mcuentas_saldo_lag1	0.00429033907538655	0.00787613097643847	0.00839529205190815
mrentabilidad_delta1	0.0042437437725512	0.00407759954670046	0.00877939038108041
cliente_edad_avg6	0.00418259254129208	0.00809962369493285	0.00962989382424758
mcuenta_corriente_delta1	0.00418093233725992	0.00903039126069895	0.00650223600098768
mes	0.00417130362973842	0.00379289920230281	0.00534994101347088
mrentabilidad_annual	0.00413875559473353	0.003676190153456	0.00639249362122418
mactivos_margen_tend6	0.00411857130670392	0.00727188267290978	0.0068314631402782
mv_fechaalta	0.00411794724037381	0.00330129050259014	0.00562429696287964
mrentabilidad_annual_lag1	0.00403938397487773	0.0034676387107554	0.00792888693791325
Visa_mfinanciacion_limite	0.00403376016222677	0.00574906425995376	0.00696864111498258
ccomisiones_mantenimiento_tend6	0.00401596883067763	0.00324368532649468	0.0020851052155066
mrentabilidad_annual_tend6	0.003846815014994	0.00483587814458389	0.00674915635545557
mcomisiones_mantenimiento_tend6	0.00377599079451261	0.0101480657031953	0.00488353589947598
Master_fultimo_cierre_avg6	0.00376780553058595	0.00493805337640836	0.00680402754533732
cliente_edad_lag1	0.00375341721263081	0.00860001372455643	0.00965732941918846
Visa_mconsumospesos_avg6	0.00366954998835942	0.00473685656453209	0.0063650580262833
mrentabilidad_tend6	0.0036623323343181	0.00289067511245309	0.0069412055200417
mtarjeta_visa_debitos_automaticos_tend6	0.00364239721404109	0.00808301381613141	0.00559686136793876
mactivos_margen_avg6	0.00363242630898202	0.00647603617850484	0.00905374633048918
ctrx_quarter_normalizado_delta1	0.00362437361424726	0.00565573365260663	0.00724299706439134
Visa_Fvencimiento_avg6	0.00357377274460282	0.0031172532432657	0.00696864111498258
mcaja_ahorro_delta1	0.003544770405355	0.00825239047150511	0.00677659195039644
mv_Fvencimiento_avg6	0.0035386891972021	0.00269917265460858	0.00718812587450959
cliente_edad	0.00352794074696531	0.00482205480906979	0.00812093610249938
Visa_cconsumos_avg6	0.00349759220331141	0.00406017989303968	0.00540481220335263
ctransferencias_recibidas_tend6	0.00347907473773668	0.00774437008410215	0.00710581908968696
Master_Fvencimiento_avg6	0.0034472853505163	0.00261427466367041	0.00652967159592856
ccomisiones_otras_tend6	0.0034366141014115	0.00483230259496682	0.0062553156465198
mes_avg6	0.00342621155083094	0.0102328827957657	0.00449943757030371
mcuenta_corriente	0.00338685099844816	0.00319031752382659	0.00534994101347088
Visa_mpagominimo	0.00336986123105978	0.00516708140253308	0.00905374633048918
mtransferencias_recibidas	0.00336983225372322	0.00338605616832535	0.00488353589947598
mcaja_ahorro_dolares_delta1	0.00335301738592248	0.00570819950770301	0.0052127630387665
ccomisiones_otras_avg6	0.00334179558947685	0.00844372282520233	0.00727043265933222
Master_fechaalta_lag1	0.00331923532599741	0.00336298707901912	0.00880682597602129
cprestamos_personales_avg6	0.00328204615005571	0.00372465757211331	0.00216741200032923
mcaja_ahorro_lag1	0.00327546112488434	0.00513158778763099	0.00743504622897748
numero_de_cliente	0.00327433691894549	0.00373946691829517	0.00724299706439134
ctransferencias_recibidas_avg6	0.00327072495486084	0.00483130768350065	0.00617300886169717
mv_status07_tend6	0.00314773226764924	0.00333217389950945	0.00112485939257593
mv_fultimo_cierre_avg6	0.00314355213441832	0.0043831028371304	0.0062553156465198
Master_mpagospesos_tend6	0.0031128839215152	0.0123211467782969	0.0058986529122884
Master_fechaalta	0.00310198097718921	0.00577156191800238	0.0104529616724739
mtransferencias_recibidas_avg6	0.00309068297554805	0.00451612170897464	0.00600839529205191
Visa_fechaalta_avg6	0.00303077194230561	0.00197686930371871	0.00513045625394387
cliente_antiguedad	0.00302815284694328	0.00376247686674088	0.00688633433015995
chomebanking_trx_tend6	0.00301759830309129	0.00696716403730812	0.00628275124146067
mv_fultimo_cierre	0.00299407344744161	0.00398687054382937	0.0069412055200417
mtransferencias_emitidas_avg6	0.0029849977778786	0.00614574080199296	0.0112760295207002
ctarjeta_visa_debitos_automaticos_tend6	0.00296188991421443	0.00642648919189876	0.00384098329172268
mactivos_margen_lag1	0.00295239012552905	0.00980052591985344	0.00803862931767675
chomebanking_trx_lag1	0.00294890031085236	0.00375984618632339	0.00573403934264315
mrentabilidad	0.0029317294738838	0.00265173100351857	0.00518532744382562
cmobile_app_trx_avg6	0.00293025014029389	0.00251499812519319	0.00606326648193366
mcuenta_corriente_lag1	0.00292798242734851	0.00339423976017448	0.00482866470959423
mcaja_ahorro_avg6	0.0029256198776445	0.00392605712439769	0.00631018683640155
mpasivos_margen_avg6	0.00291809753402416	0.00494865778762814	0.00499327827923949
mvr_mpagominimo_avg6	0.0029098152795425	0.00416204399251101	0.00598095969711103
Visa_cconsumos_tend6	0.00289953530916075	0.00451079388884489	0.00672172076051469
chomebanking_trx	0.00284663080341854	0.00447771357708369	0.00562429696287964
mtransferencias_emitidas_tend6	0.00281603073198707	0.00721720229917022	0.00576147493758402
mvr_msaldopesos_lag1	0.00275153401398339	0.00402160284377455	0.00408790364619057
cproductos_avg6	0.00271733215981092	0.00615357528474909	0.0068314631402782
mv_status07_avg6	0.00268506008625057	0.00076617677079704	0.000987681417871547
tcallcenter_tend6	0.00266647620580769	0.0133336537383405	0.00463661554500809
mv_cconsumos_tend6	0.00265493282258353	0.00596494323549245	0.00540481220335263
mtarjeta_visa_consumo_tend6	0.00262604318221908	0.0025473930754772	0.00408790364619057
mvr_msaldopesos2_tend6	0.00261319035165288	0.00346196712201169	0.00551455458311613
mcuenta_debitos_automaticos	0.00254075197278105	0.00624709518240896	0.00493840708935773
mpayroll_avg6	0.00253167207566664	0.00676076460986633	0.00532250541853
mcaja_ahorro_dolares_tend6	0.0024725385826619	0.00405395111431582	0.00614557326675629
Visa_msaldopesos	0.00247168143414376	0.00416113571548265	0.00674915635545557
mcuentas_saldo_avg6	0.002449500015792	0.00256691549331229	0.00480122911465335
mpasivos_margen_tend6	0.00244281330910064	0.00531794044131386	0.00482866470959423
Visa_fechaalta	0.00241633468342061	0.00252086533370628	0.00631018683640155
mvr_msaldopesos2_avg6	0.00241001736124769	0.00393923920683558	0.00748991741885923
mvr_mpagominimo_tend6	0.00240270175954969	0.00807865262270845	0.00532250541853
ccaja_ahorro	0.00239716656869028	0.00585402148576861	0.00290817306373289
mv_fechaalta_avg6	0.00238968548611311	0.00220357244130003	0.00449943757030371
ccomisiones_mantenimiento_avg6	0.00237831757877743	0.00686147338570469	0.00384098329172268
mv_mpagominimo_avg6	0.00231129303017197	0.00484952109058364	0.00691376992510083
ctrx_quarter_normalizado_tend6	0.0022961515862011	0.00217826846041205	0.00386841888666356
mcaja_ahorro_tend6	0.00228436412941416	0.00320408191627569	0.00534994101347088
