Feature	Gain	Cover	Frequency
ctrx_quarter	0.225631812260981	0.0389898426808484	0.0285623485480475
mpasivos_margen	0.0713208239746419	0.0195335686435142	0.026695268740317
cpayroll_trx	0.0708952035555293	0.0256005611300871	0.00822309617447265
mpayroll	0.0598129581695352	0.0540085374672003	0.0231200095340246
mcuentas_saldo	0.0421184038687898	0.031331702910595	0.0431414610892623
mtarjeta_visa_consumo	0.0379300118070387	0.0210951994945552	0.0208159536010805
mactivos_margen	0.0326678232470128	0.0274777470733334	0.0299527271282724
mcaja_ahorro	0.0313982521224899	0.0157589784541222	0.0239542366821595
mprestamos_personales	0.0291745586075681	0.0237847556291679	0.0110833035395066
Visa_msaldopesos	0.0219341209135825	0.0240766089650069	0.0204981527827434
mrentabilidad_annual	0.0218668794307155	0.0155839836084588	0.0273308703769912
ctarjeta_visa_trx	0.0200648849740781	0.0147832903456145	0.0191474993048107
Visa_msaldototal	0.0174852290643245	0.0104405865105618	0.0136654351884956
cliente_edad	0.0161374990328574	0.0297976676121767	0.0388511500417114
mcuenta_corriente	0.0155316408041992	0.0104277053151562	0.0171612441902038
Master_fechaalta	0.0140802827058817	0.0301238960771678	0.0350772653239582
Visa_fechaalta	0.0116701750058191	0.0143495580166588	0.023835061375283
chomebanking_trx	0.0114977737592363	0.0148108041270292	0.0225638581019346
mrentabilidad	0.0113418370827979	0.0133137442821817	0.0191077742025186
Master_Fvencimiento	0.0100829780428479	0.0164079861258702	0.024113137091328
mcomisiones_otras	0.00887930322628157	0.0116179313388337	0.0166845429626981
Visa_mpagominimo	0.00784553083331549	0.0130137673485015	0.0160092162237318
numero_de_cliente	0.00783907300687589	0.0101666931055284	0.0193858499185635
Visa_Fvencimiento	0.00757197684140462	0.00929513245346384	0.0184324474635522
cliente_antiguedad	0.00754222059532191	0.00910276345619493	0.0144599372343384
thomebanking	0.00751765059677599	0.00453259888158813	0.00607794065069718
Master_mfinanciacion_limite	0.00744912227572738	0.00850322439187206	0.0178365709291701
ccomisiones_mantenimiento	0.00725354205391633	0.0212980842691907	0.00778612004925913
cproductos	0.00719331990015752	0.0120618345193325	0.0108846780280459
ccomisiones_otras	0.00693429298441177	0.0202037892534024	0.0190283239979343
mcomisiones	0.00691423434324911	0.0095443413608842	0.0151749890755969
Visa_mpagospesos	0.00682110535940464	0.00898435428656314	0.0141818615182934
Master_status	0.00674474124988549	0.0163331283016928	0.00361498430858459
Visa_mfinanciacion_limite	0.00589320768626159	0.0108808218806884	0.0141818615182934
mcaja_ahorro_dolares	0.00573523918070544	0.018073735512859	0.0223652325904739
mtransferencias_recibidas	0.00551932408849704	0.00682978107757212	0.012910658244945
mcomisiones_mantenimiento	0.00518176624679346	0.00657958942890486	0.00826282127676479
Visa_mconsumospesos	0.00489127359381409	0.00822025586948454	0.0148969133595519
ctransferencias_recibidas	0.00460862889775801	0.0160324674633627	0.0110435784372145
mtransferencias_emitidas	0.00460812811494341	0.00947837727065376	0.0130298335518214
cprestamos_personales	0.00454777725957162	0.00560488703514254	0.00222460572835975
ccaja_ahorro	0.0041761668575689	0.0283218340862127	0.0104477019028324
ccallcenter_trx	0.00410694863138242	0.00894310145543206	0.0039327851269217
tcallcenter	0.00392117133605716	0.00411353036037544	0.00234378103523617
Master_mpagominimo	0.00363081136576195	0.00708491616745864	0.00715051841258491
Visa_cconsumos	0.00351126035835465	0.00452123714390464	0.00989155047074246
mdescubierto_preacordado	0.00344979531733616	0.00664450536092189	0.00293965756961824
Master_mlimitecompra	0.0033753419406889	0.00558761398248528	0.00794502045842768
mplazo_fijo_dolares	0.00318529842268747	0.0224537731080491	0.00421086084296667
Visa_mpagado	0.00318430158408646	0.0119914978995906	0.00854089699280976
ctransferencias_emitidas	0.00313806298947107	0.0112887843850867	0.00663409208278711
Master_mpagospesos	0.00301568637608054	0.0226215542464055	0.0137448853930799
mtarjeta_visa_debitos_automaticos	0.00289890050096543	0.00577156203206519	0.00846144678822548
mautoservicio	0.00284765210236853	0.0139079979529604	0.01894887379335
Master_msaldopesos	0.00279556632744437	0.00516363770203506	0.00421086084296667
ctarjeta_visa_debitos_automaticos	0.0026185848892366	0.00676904737116404	0.00512453819568585
mpagomiscuentas	0.00253455679015262	0.00663825209362318	0.00862034719739403
ccuenta_debitos_automaticos	0.00249999786311878	0.00868522182645057	0.00452866166130378
mcuenta_debitos_automaticos	0.00249234474401411	0.00381913914358564	0.00583959003694435
ctarjeta_debito_trx	0.00242627680224161	0.00781805154488842	0.0145393874389227
Visa_mlimitecompra	0.00225633777117216	0.00710462302861994	0.00623684105986573
ccajas_consultas	0.0021525702128346	0.0128058900699218	0.00274103205815755
Visa_mconsumototal	0.00188605792223031	0.00272002408676495	0.00560123942319152
mextraccion_autoservicio	0.00170061946118858	0.00409795666209821	0.00750804433321416
ctarjeta_debito	0.00147750945169077	0.00328932861856604	0.00405196043379812
Visa_mconsumosdolares	0.00145609735953851	0.00229582182043042	0.00488618758193302
Visa_mpagosdolares	0.00143204615375345	0.0116015993984446	0.00862034719739403
ccaja_seguridad	0.00142779359067264	0.00735051053824066	0.00218488062606761
Master_msaldototal	0.00135360599288959	0.0025742914396211	0.00305883287649466
cmobile_app_trx	0.00131604776406338	0.00130239084650598	0.00262185675128114
Master_mconsumospesos	0.00127821636949002	0.00282686932081676	0.00397251022921384
Visa_status	0.00126579141098622	0.00745246585404581	0.00139037858022484
cseguro_accidentes_personales	0.000923386277298982	0.00456199786103766	0.00226433083065189
cpagomiscuentas	0.000889723880267564	0.00214086240751011	0.00301910777420252
Visa_fultimo_cierre	0.000728693913701664	0.00104896254474569	0.0020657053191912
Master_cconsumos	0.000681362346610521	0.00325146260220111	0.00492591268422516
Master_fultimo_cierre	0.000680807602330148	0.00131296906734059	0.00210543042148334
cextraccion_autoservicio	0.000648840869576273	0.00104243422883778	0.00234378103523617
ccajas_trx	0.000568514812742316	0.00197388560049197	0.000794502045842768
tmobile_app	0.000534146317962121	0.00617769286140118	0.00107257776188774
active_quarter	0.000520750239592533	0.000420690564632303	0.000873952250427045
ccajas_extracciones	0.000503991186669311	0.00100658721793925	0.000675326738966353
ctarjeta_master	0.00045885688849932	0.000173207773078272	0.000397251022921384
mtarjeta_visa_descuentos	0.000424887867498409	0.00902831300130898	0.00540261391173082
Visa_msaldodolares	0.000380775387714443	0.00219106546905923	0.00174790450085409
Master_mconsumototal	0.000360728432673719	0.000933877746412027	0.00135065347793271
Visa_Finiciomora	0.00030408944727316	0.00314746003269403	0.000595876534382076
mtarjeta_master_consumo	0.000299328895706055	0.000926115428635857	0.0010328526595956
matm	0.000292239664531986	0.00117356402495739	0.00210543042148334
Master_mpagado	0.000244952180078307	0.00276027782240751	0.000595876534382076
Visa_delinquency	0.000196637929455924	0.000862321992294173	0.000317800818337107
Master_mconsumosdolares	0.000193868092883463	0.000295595483673291	0.00075477694355063
cplazo_fijo	0.000163000121155583	0.00123616360166026	0.000317800818337107
Master_mpagosdolares	0.00015972497614998	0.00128383324250634	0.00222460572835975
ctarjeta_master_trx	0.000159269412802718	0.000397546339230723	0.00127120327334843
catm_trx	0.000145964268372122	0.00151489488871698	0.000873952250427045
catm_trx_other	0.000125297187579783	0.000665537349785807	0.00023835061375283
matm_other	0.000121846547164241	0.000820902645248331	0.000635601636674214
ctarjeta_master_debitos_automaticos	9.98872497889342e-05	0.000843621660367593	0.00023835061375283
ctarjeta_visa	8.54194465788925e-05	0.000167501629499467	0.000198625511460692
mttarjeta_master_debitos_automaticos	6.0681877414198e-05	0.000271205362409534	0.000357525920629246
ctarjeta_visa_descuentos	3.39978182834344e-05	0.00158452976281821	0.00135065347793271
cinversion1	3.05624394856274e-05	0.00023696998768594	3.97251022921384e-05
cseguro_vida	1.66221176278002e-05	0.000195318707758834	0.000119175306876415
Visa_madelantopesos	7.61076137063357e-06	2.35307802036877e-05	7.94502045842768e-05
Master_msaldodolares	5.33049365957356e-06	5.92633114108293e-05	7.94502045842768e-05
Master_madelantopesos	1.77242954433639e-06	0.000191231634101164	0.000476701227505661
mcajeros_propios_descuentos	2.16578397688418e-07	7.7117683020489e-05	7.94502045842768e-05
cseguro_vivienda	1.88614782777298e-07	1.64003308540392e-05	3.97251022921384e-05
Master_cadelantosefectivo	1.73412329297673e-12	0.0001619040186151	0.000317800818337107
ccajeros_propios_descuentos	3.8741146263669e-13	7.53737261632877e-05	7.94502045842768e-05
mforex_sell	1.13912001849255e-13	0.000109687898596542	0.000198625511460692
cforex_sell	1.27449879867732e-14	1.68091868947301e-05	3.97251022921384e-05
