Feature	Gain	Cover	Frequency
mpasivos_margen	0.0959467809123582	0.0242926142958485	0.0286008230452675
ctrx_quarter	0.0813700100883076	0.0224443019590483	0.0236625514403292
cpayroll_trx	0.0637707747932995	0.0164354465428192	0.0051440329218107
Visa_msaldototal	0.0528899655069624	0.0133696895325043	0.0169753086419753
mpayroll	0.0410954750522776	0.0292850761811034	0.0124485596707819
mcuentas_saldo	0.029767272363243	0.0324900141222618	0.0386831275720165
Visa_msaldopesos	0.0283380318053432	0.0167474726446332	0.0227366255144033
mprestamos_personales	0.0279021886755626	0.0165031880812343	0.00504115226337449
mactivos_margen	0.0231460416880461	0.0203380298833024	0.0254115226337449
mrentabilidad_annual	0.0230873646755376	0.0171961275679383	0.0245884773662551
mcaja_ahorro	0.0224246332344409	0.0161388707831728	0.0255144032921811
Master_fechaalta	0.0216592259214707	0.0180268907943852	0.0231481481481482
cliente_edad	0.0192136891247571	0.0213981829925544	0.0260288065843621
Master_Fvencimiento	0.016123562523321	0.0196034305306393	0.0260288065843621
Visa_mconsumospesos	0.0154764244289255	0.00970335579071547	0.0153292181069959
Visa_fechaalta	0.015266117087434	0.0143530236585159	0.0229423868312757
mrentabilidad	0.0150971698424674	0.0166510186466649	0.0202674897119342
numero_de_cliente	0.0142684361469243	0.0141843975816192	0.0243827160493827
ctarjeta_debito_trx	0.0141564399577362	0.0133668620510446	0.0168724279835391
mtarjeta_visa_consumo	0.0136843956365664	0.0131928072097453	0.0182098765432099
ctarjeta_visa_trx	0.0135456150836015	0.0130915735387704	0.0143004115226337
mcuenta_corriente	0.0134649899479996	0.0115114195436069	0.0166666666666667
mcaja_ahorro_dolares	0.0127943738131042	0.0200065556264049	0.0238683127572017
mcomisiones	0.0126532387197535	0.0121661265636169	0.0198559670781893
Visa_Fvencimiento	0.0125121378969481	0.0111022805177106	0.0199588477366255
cliente_antiguedad	0.0124992660798688	0.0130380923416303	0.0190329218106996
mcomisiones_otras	0.0123301948845292	0.0125084190104472	0.0189300411522634
chomebanking_trx	0.0121609690011947	0.0142715085973729	0.0183127572016461
Visa_mpagospesos	0.0115611081084302	0.0107941587989905	0.0199588477366255
Master_mfinanciacion_limite	0.0107130151253888	0.0106849344195425	0.0175925925925926
Visa_mlimitecompra	0.0101482140544917	0.013676395051815	0.0182098765432099
Visa_mfinanciacion_limite	0.00985584337460562	0.0132517220886471	0.0171810699588477
Visa_mpagominimo	0.00930947378123977	0.0128383934728313	0.0198559670781893
Master_mlimitecompra	0.00924189859799937	0.00882017843404459	0.0138888888888889
cproductos	0.00833883517623729	0.00587050551906678	0.00751028806584362
mtarjeta_visa_debitos_automaticos	0.00786496399278288	0.00805596182776112	0.0141975308641975
