Feature	Gain	Cover	Frequency
ctrx_quarter	0.169235229037974	0.0299917836373044	0.0259588400374181
mtarjeta_visa_consumo	0.095396845481942	0.0286346756318524	0.0210477081384472
cpayroll_trx	0.0900952591575292	0.0242764120247975	0.00537885874649205
mpasivos_margen	0.0718254762967986	0.0317128651623265	0.0231524789522919
mcaja_ahorro	0.0693345447414351	0.0330329641947326	0.0332086061739944
mpayroll	0.0389037243241857	0.0295630086106393	0.0137979420018709
Visa_msaldototal	0.0273050567153268	0.0164271651995216	0.0189429373246024
mcuentas_saldo	0.0267091422143442	0.0308144898225451	0.024555659494855
mactivos_margen	0.024179845630081	0.0327074992150652	0.0217492984097287
mprestamos_personales	0.0230763499112787	0.0215919851622409	0.00841908325537886
mrentabilidad_annual	0.0226232813203013	0.0226289609173535	0.024087932647334
cprestamos_personales	0.0157477979940813	0.00974688971089303	0.00514499532273153
ctarjeta_visa_trx	0.0146007086523845	0.0211518370161558	0.0226847521047708
Master_fechaalta	0.0143855030029216	0.0291785550515803	0.0329747427502339
mcuenta_corriente	0.0136165910483876	0.0143761958150577	0.0219831618334892
Visa_mpagospesos	0.0134898541252292	0.018370704940398	0.0229186155285313
mautoservicio	0.011820524794635	0.0128768395715272	0.0123947614593078
mcomisiones_mantenimiento	0.0115297048778669	0.00613253763283077	0.00841908325537886
ccomisiones_otras	0.0108900427416693	0.0211225112171181	0.0154349859681946
mrentabilidad	0.00933637069504898	0.0112047719789387	0.0175397567820393
mcomisiones_otras	0.00824189115525411	0.0193876808543973	0.0271281571562208
Visa_fechaalta	0.00802510125786257	0.0144638615044533	0.0184752104770814
cproductos	0.00802464533919958	0.0149452898617663	0.0116931711880262
Master_Fvencimiento	0.00772028897593215	0.0157027901623326	0.0217492984097287
mcomisiones	0.00755070389999887	0.0127818361139726	0.0203461178671656
ctarjeta_debito_trx	0.00741043515431182	0.0162482281206477	0.0154349859681946
chomebanking_trx	0.00734838064810239	0.0161366367578057	0.0205799812909261
thomebanking	0.00719953919387322	0.00599488076518482	0.0058465855940131
Visa_mpagominimo	0.00695158970585178	0.011244013453204	0.0109915809167446
Visa_msaldopesos	0.00679495064041319	0.018562573677279	0.0231524789522919
cliente_edad	0.00657076053497802	0.0134353692539747	0.019176800748363
cextraccion_autoservicio	0.0063327578955827	0.0088500981832975	0.0107577174929841
mtransferencias_recibidas	0.00609627407665411	0.0142258684499246	0.0182413470533209
mcuenta_debitos_automaticos	0.00595273766051107	0.0170789123385481	0.0152011225444341
Visa_Fvencimiento	0.00573270551443601	0.0121965838131547	0.0201122544434051
Visa_cconsumos	0.00472248743380291	0.00874586986221331	0.0123947614593078
Master_mfinanciacion_limite	0.00466034014408907	0.0129194255853553	0.0210477081384472
Master_status	0.00465483732256807	0.0026538879307808	0.00350795135640786
mcaja_ahorro_dolares	0.00464801485740155	0.017131397178538	0.0116931711880262
ccallcenter_trx	0.0043510933298116	0.0141070319887855	0.00374181478016838
Visa_mlimitecompra	0.00421136797090575	0.0115129076944233	0.0170720299345182
cliente_antiguedad	0.00419715041275634	0.0116544651208036	0.0177736202057998
Visa_mconsumospesos	0.00416147897681878	0.00551709180608616	0.00748362956033676
tcallcenter	0.00391353913736666	0.0065137898693863	0.00257249766136576
ccaja_ahorro	0.00376528176336629	0.0157823177529432	0.00537885874649205
mtransferencias_emitidas	0.00370290537010833	0.0109884636721041	0.0128624883068288
numero_de_cliente	0.00363037150355379	0.00714509066705561	0.0126286248830683
Visa_mfinanciacion_limite	0.00358284559642545	0.00778813526359264	0.0121608980355472
ccomisiones_mantenimiento	0.00352911937394248	0.00462083102406356	0.00631431244153415
ctransferencias_emitidas	0.00345463965978331	0.00788733413853334	0.009822263797942
mextraccion_autoservicio	0.00344806953204254	0.0100063316261944	0.0114593077642657
mtarjeta_visa_debitos_automaticos	0.00342506403222422	0.00660754649607122	0.0135640785781104
Master_mlimitecompra	0.00337949473048797	0.00960701719109342	0.0140318054256314
Visa_mconsumosdolares	0.00337405098733117	0.00624275579680947	0.00748362956033676
mdescubierto_preacordado	0.00320789548018865	0.00859571941227122	0.00233863423760524
Master_msaldototal	0.00314653685352512	0.00641263650281195	0.00724976613657624
Visa_mconsumototal	0.00297099630450083	0.0072784847210523	0.0140318054256314
Master_msaldopesos	0.00288489443498168	0.00617947913017001	0.00748362956033676
Master_mpagominimo	0.00245682820923101	0.00694561457696254	0.00701590271281572
ccuenta_debitos_automaticos	0.0021316149300766	0.00739644503076947	0.00608044901777362
ctarjeta_visa_debitos_automaticos	0.00210771914949978	0.00900563190976503	0.0114593077642657
Visa_mpagado	0.00183789005163868	0.0084144908604475	0.00818521983161834
Master_mpagospesos	0.00175463797417132	0.00935606720495894	0.00771749298409729
mpagomiscuentas	0.00174226499014349	0.00829223403894946	0.00818521983161834
ctransferencias_recibidas	0.00141295949851935	0.00665171632208516	0.00724976613657624
Visa_mpagosdolares	0.00137967695694018	0.00616422230108147	0.004911131898971
cmobile_app_trx	0.00137037309903646	0.00193182121560736	0.00350795135640786
ccajas_consultas	0.00119182056276073	0.00537107780179977	0.000935453695042095
ccajas_trx	0.00114941766180217	0.00499011199936297	0.00140318054256314
Master_mconsumospesos	0.00112150580219095	0.0035671409956701	0.00514499532273153
ctarjeta_debito	0.00110360459928962	0.00375975109144668	0.00467726847521048
mplazo_fijo_dolares	0.000957179486291861	0.0060301879825841	0.00163704396632367
matm	0.000944761983149474	0.0041423596777997	0.00631431244153415
