Feature	Gain	Cover	Frequency
ctrx_quarter	0.20215994969041	0.0369314909698181	0.0245277028099698
mpasivos_margen	0.0810754384030849	0.021508671966417	0.0276631211303382
cpayroll_trx	0.0730058435986631	0.0274498658938522	0.0091284330846166
mpayroll	0.0603430913068064	0.0507002124447616	0.0198841085886649
mtarjeta_visa_consumo	0.0471414696474532	0.0214794135593709	0.0202413081441499
mcuentas_saldo	0.0401689351971995	0.0276862977217943	0.0374265756469281
mcaja_ahorro	0.0358823701649989	0.0159263714309882	0.0246864581679632
mactivos_margen	0.0310943731120535	0.0282687139007157	0.0300444515002381
mprestamos_personales	0.0299329836732289	0.0237488271438179	0.0118669630100016
Visa_msaldototal	0.0231517915013553	0.00937921990632294	0.0129385616764566
mrentabilidad_annual	0.0227748450687756	0.0168450499511126	0.0291316081917765
ctarjeta_visa_trx	0.0223774602363214	0.0136566419743462	0.0194078425146849
Visa_msaldopesos	0.0163301324360081	0.0249103055945333	0.0208366407366249
cliente_edad	0.0163174932179081	0.030474330241546	0.0393316399428481
Master_fechaalta	0.0146013755194181	0.0317804468683576	0.0384187966343864
mcuenta_corriente	0.0131114829190829	0.0103185075972098	0.0178599777742499
chomebanking_trx	0.0115751072428949	0.0139485317219636	0.0215510398475949
mrentabilidad	0.0107592135222279	0.0133861913069847	0.0199634862676615
Visa_fechaalta	0.0102315312151279	0.0150966735122181	0.0250833465629465
Master_Fvencimiento	0.00955768718677595	0.0145117795245215	0.0204794411811399
mcomisiones_otras	0.0093738339944815	0.0128734845455945	0.0183362438482299
Master_mfinanciacion_limite	0.0076931752234122	0.00776195426777627	0.0166296237498016
Visa_Fvencimiento	0.00764831627754132	0.00896591752872299	0.0173440228607716
cliente_antiguedad	0.00743705548952183	0.0104560416288443	0.0155977139228449
cproductos	0.0072299892807992	0.0131413233074942	0.0130576281949516
Visa_mpagominimo	0.00714409885702351	0.0149892456766815	0.0175821558977616
ccomisiones_otras	0.00704931250777363	0.0190732586037034	0.0189315764407049
numero_de_cliente	0.00690820714413696	0.00903402225590489	0.0174630893792666
Visa_mpagospesos	0.00684976182275419	0.00818945301459431	0.0135338942689316
thomebanking	0.00673341504809691	0.00477538266378041	0.0056358152087633
mcaja_ahorro_dolares	0.00667616016048497	0.0233188625079302	0.0279409430068265
ccomisiones_mantenimiento	0.00636870115768311	0.0182418502071979	0.00662803619622162
mcomisiones	0.00609896488909446	0.00724753404872436	0.0121050960469916
mcomisiones_mantenimiento	0.00585286903501845	0.00724314759711037	0.00877123352913161
Master_status	0.00583381636996381	0.0178235534730049	0.00361168439434831
cprestamos_personales	0.0058237728918174	0.00453269299046507	0.00254008572789332
Visa_mconsumospesos	0.00580333294733751	0.0085279205013098	0.0163518018733132
mtransferencias_recibidas	0.00577181563595081	0.00767088026814832	0.0136926496269249
Visa_mfinanciacion_limite	0.00536340987822291	0.0094376324229923	0.0132957612319416
ctransferencias_recibidas	0.00506842752824879	0.0165647223178038	0.0119860295284966
mtransferencias_emitidas	0.00461581997427121	0.00870512778264723	0.0130576281949516
tcallcenter	0.00436371041021262	0.00415590812054415	0.00250039688839498
ccaja_ahorro	0.00426033077973855	0.0275247156843685	0.0097237656770916
ccallcenter_trx	0.00376165642807802	0.0075950560417096	0.00341324019685664
mautoservicio	0.00359565789199833	0.0158156016080297	0.0192093983171932
Visa_mlimitecompra	0.00352419515825179	0.00889515172729428	0.00892998888712494
Visa_cconsumos	0.00349880697037295	0.00466786990034231	0.00980314335608827
Master_mpagominimo	0.00349482370457285	0.0071053036531336	0.00746150182568662
ctransferencias_emitidas	0.00335188566605482	0.00984719350303699	0.00746150182568662
mplazo_fijo_dolares	0.00332324355593701	0.0233658708463885	0.00448483886331164
Visa_mpagado	0.0032181803869752	0.0134760196973908	0.00881092236862994
Master_mpagospesos	0.00306021940282085	0.0244660015529618	0.0149626924908716
mtarjeta_visa_debitos_automaticos	0.00302222047499529	0.00457587212354021	0.00833465629464994
mdescubierto_preacordado	0.00284703971135251	0.00530931097080171	0.00230195269090332
ccuenta_debitos_automaticos	0.00268385192290388	0.00989999481835503	0.0053976821717733
Master_msaldopesos	0.00262753097699548	0.00524878121644775	0.0048023495792983
Master_mlimitecompra	0.00261411808197188	0.00474759783032336	0.00583425940625496
mpagomiscuentas	0.00258840858462042	0.00719954233456458	0.00904905540561994
mcuenta_debitos_automaticos	0.00258654056169581	0.00542647720570958	0.00607239244324496
ctarjeta_visa_debitos_automaticos	0.00251586021985192	0.0077637034845544	0.00547705985076996
Master_msaldototal	0.00228806132256248	0.00315111717819484	0.00400857278933164
ccajas_consultas	0.00207049622731281	0.0111835250932589	0.00254008572789332
ctarjeta_debito_trx	0.00192612267903291	0.00855696882354696	0.0150023813303699
Visa_mconsumototal	0.00164793502816856	0.00195248649548401	0.00377043975234164
Visa_mpagosdolares	0.00163895103091355	0.0101864923892092	0.00797745673916495
ccaja_seguridad	0.00152746850384621	0.0079045616240526	0.00238133036989998
mextraccion_autoservicio	0.00151971924151996	0.00348457093879584	0.00650896967772662
cmobile_app_trx	0.00144769425500107	0.00148009068803956	0.00293697412287665
ctarjeta_debito	0.00143992661158568	0.00301255954185289	0.00381012859183997
Visa_mconsumosdolares	0.0014160147324044	0.00233394388995026	0.0048023495792983
Visa_status	0.00138151521166652	0.00653833541250494	0.00115097634545166
Master_mconsumospesos	0.00121399567469938	0.00281821768389833	0.00440546118431497
cpagomiscuentas	0.00107600725448304	0.00248908183660485	0.00238133036989998
cseguro_accidentes_personales	0.000955273606007895	0.00455342880809816	0.00218288617240832
ccajas_trx	0.000804114111452288	0.00257141720215807	0.00107159866645499
Visa_Finiciomora	0.000634549445110295	0.00376105148716332	0.000912843308461661
ctarjeta_master	0.000573760421034065	0.000311660069107204	0.000476266073979997
tmobile_app	0.000563888214889006	0.00643135903581312	0.00111128750595333
Master_fultimo_cierre	0.000562175154060033	0.00159620053904991	0.00254008572789332
Visa_fultimo_cierre	0.000544164237867251	0.000954923364540756	0.00202413081441499
cextraccion_autoservicio	0.000491307836656774	0.000789173900089026	0.00214319733290999
mtarjeta_visa_descuentos	0.000438674172563981	0.0096916532663227	0.00595332592474996
active_quarter	0.000419542911180708	0.000301550668903103	0.000555643752976663
Master_cconsumos	0.000411230953432728	0.00315628735044366	0.00452452770280997
Master_mconsumototal	0.000389523188869898	0.00079516802197865	0.00107159866645499
matm	0.000352452648256265	0.001298584862916	0.00206381965391332
mtarjeta_master_consumo	0.000309910429186196	0.000900439880787867	0.000952532147959994
Master_mpagado	0.000276085487121697	0.00303350544429493	0.000793776789966661
Visa_msaldodolares	0.000221306285092215	0.00114283603135594	0.00119066518494999
ccajas_extracciones	0.000216355295931934	0.000688464308549515	0.000476266073979997
mttarjeta_master_debitos_automaticos	0.000157060023978763	0.000384242135657325	0.00051595491347833
ctarjeta_master_trx	0.000146897852041648	0.000318911719924206	0.000952532147959994
Master_mconsumosdolares	0.000146388244845256	0.000381519972919979	0.000674710271471662
Visa_delinquency	0.000131286026937667	0.000792250674064187	0.000357199555484998
catm_trx	0.000125461448083374	0.000837600683498559	0.000793776789966661
ctarjeta_visa	0.000121725150116613	0.0001116727406481	0.000119066518494999
catm_trx_other	0.000119340917281079	0.000774284697990341	0.000317510715986665
matm_other	0.000115323057046102	0.000621721407717872	0.000436577234481664
ctarjeta_master_debitos_automaticos	9.35458679564747e-05	0.000859482282820214	0.000238133036989998
cplazo_fijo	4.33530778453765e-05	0.000333172157559202	7.93776789966661e-05
internet	4.27613770309473e-05	0.000183308680576318	0.000119066518494999
Visa_madelantopesos	3.02873502890908e-05	4.50773461716826e-05	0.000119066518494999
cinversion1	3.02452708015268e-05	0.000237482251986915	3.96888394983331e-05
Master_mpagosdolares	2.66756771396879e-05	0.00123346006210229	0.00234164153040165
ctarjeta_visa_descuentos	2.29912463484661e-05	0.00125273720577814	0.00111128750595333
Master_msaldodolares	8.12464108364729e-06	7.72188319790315e-05	0.000119066518494999
cseguro_vida	2.59336596616716e-06	6.50413628754035e-05	7.93776789966661e-05
Visa_cadelantosefectivo	1.39580890962009e-06	1.62763578230799e-05	3.96888394983331e-05
cforex	6.08725328096208e-07	9.15627075523371e-05	0.000158755357993332
mcajeros_propios_descuentos	6.00831816201338e-07	5.6281869316095e-05	3.96888394983331e-05
Master_cadelantosefectivo	2.06787616926769e-12	0.00023161477696794	0.000396888394983331
Master_madelantopesos	2.03570511443994e-12	0.000220533920767808	0.000396888394983331
ccajeros_propios_descuentos	2.11196058365651e-13	2.96755967376678e-05	3.96888394983331e-05
cforex_sell	7.12379835159507e-14	7.35624623252565e-05	0.000119066518494999
mforex_sell	2.95173135237848e-14	3.41290966949349e-05	7.93776789966661e-05
