Feature	Gain	Cover	Frequency
ctrx_quarter	0.166485459900845	0.0299219852931798	0.0280748663101604
mpasivos_margen	0.0604595643513683	0.0209169306978894	0.0237299465240642
mpayroll	0.0599062035319732	0.0394104915998306	0.0151355996944232
cpayroll_trx	0.0553457589978934	0.0226044402344037	0.00577731092436975
mcaja_ahorro	0.0535332099987931	0.0181252372713834	0.0254488158899924
mtarjeta_visa_consumo	0.0466652794219706	0.0188006267168132	0.0201967150496562
mcuentas_saldo	0.0319887816840134	0.0310938239538316	0.0311306340718105
Visa_msaldototal	0.0308638939549722	0.0133312986488404	0.0172841864018335
mactivos_margen	0.0302980592638804	0.0285485629952374	0.0276451489686784
ctarjeta_visa_trx	0.0280480346657888	0.0166301838635245	0.0201012223071047
mprestamos_personales	0.0261044227772741	0.0257671553385374	0.00959702062643239
mrentabilidad_annual	0.0206929267206609	0.0186474864547815	0.027501909854851
cliente_edad	0.0164710724461627	0.0234945117625058	0.0300324675324675
Visa_msaldopesos	0.0156887588798476	0.0167137685747474	0.0187643239113827
mcuenta_corriente	0.0144647773737142	0.0120852936340486	0.0181436210847976
Master_fechaalta	0.0126268759412894	0.0266232318157338	0.0278361344537815
Master_Fvencimiento	0.0123171500748299	0.020968472464552	0.0256398013750955
mrentabilidad	0.0121245488570917	0.013492519365096	0.0208651642475172
chomebanking_trx	0.011850664410076	0.015009174258246	0.0213903743315508
Visa_fechaalta	0.0106669476503631	0.013564218640051	0.0232047364400306
mcomisiones_otras	0.0105205120947415	0.0125465861154477	0.0182868601986249
Visa_mpagominimo	0.0103812767940307	0.0154928039004214	0.0172841864018335
mtransferencias_recibidas	0.0102678115777971	0.0073200241140737	0.0131779984721161
Visa_Fvencimiento	0.0100917039181451	0.0109547349224785	0.0201489686783804
cliente_antiguedad	0.00911236749799722	0.0129425985182178	0.0191940412528648
numero_de_cliente	0.00884347128317888	0.0106445108356402	0.0197669977081742
mcaja_ahorro_dolares	0.00862371523224677	0.0213856911408991	0.0229182582123759
Visa_mpagospesos	0.00846464821403263	0.0105014151102903	0.0174751718869366
cproductos	0.00837157455709553	0.0092370336062293	0.0109816653934301
cextraccion_autoservicio	0.00792430777293546	0.00374246502562388	0.00654125286478228
mcomisiones	0.00769712854216508	0.0102158412848234	0.0148013750954927
Master_mfinanciacion_limite	0.00754541325346413	0.009405780453785	0.0177139037433155
mcomisiones_mantenimiento	0.00746278828975091	0.0104482257727157	0.00988349885408709
ccomisiones_otras	0.00734317228408615	0.0193856273082193	0.0170454545454545
Visa_mfinanciacion_limite	0.00711194058011339	0.0141663998203446	0.0178571428571429
thomebanking	0.00686182926121208	0.00558160070136906	0.00606378915202445
Visa_mconsumospesos	0.00683170735137431	0.00965160556170325	0.0170454545454545
cprestamos_personales	0.00676868949070847	0.00718098486913133	0.00329449961802903
mtransferencias_emitidas	0.00655174360849014	0.0134550221567064	0.0147058823529412
mautoservicio	0.00608012818056411	0.0138455785847741	0.0178571428571429
Master_mlimitecompra	0.00580198056299467	0.00944864124972309	0.013655462184874
ccomisiones_mantenimiento	0.00564205538675697	0.00485244706496234	0.00635026737967915
ctransferencias_recibidas	0.00487235058345259	0.0142977196053128	0.0106474407944996
Visa_mlimitecompra	0.00481087725438275	0.0119052088296559	0.0114591291061879
Master_status	0.00479884089505177	0.0167830401206015	0.00424942704354469
ccallcenter_trx	0.00449748678177593	0.00863937597473259	0.00348548510313216
Visa_mconsumototal	0.00449690105686963	0.00505225310497613	0.00888082505729565
ctarjeta_debito_trx	0.00436152729265304	0.00949674073946456	0.0155175706646295
Visa_cconsumos	0.00434976662408673	0.00551887324558613	0.0108861726508785
ctransferencias_emitidas	0.00425098059866128	0.0116356385123003	0.00835561497326203
ccaja_ahorro	0.00379494554207109	0.024489986768021	0.00687547746371276
Master_mpagominimo	0.00368414480770283	0.00779999762017535	0.00577731092436975
mtarjeta_visa_debitos_automaticos	0.00356268746884943	0.00720772239583261	0.00974025974025974
mdescubierto_preacordado	0.00346771603587967	0.00770789104943757	0.00272154316271963
Visa_mpagado	0.00337948630244677	0.0146447839252238	0.00806913674560733
mpagomiscuentas	0.00318303008222931	0.00841506167582479	0.00892857142857143
tcallcenter	0.00315927737780935	0.00492484779793807	0.00229182582123759
Master_mpagospesos	0.00314269770407481	0.012880815464453	0.00773491214667685
mcuenta_debitos_automaticos	0.00271925847627823	0.00816651627948479	0.00835561497326203
Master_msaldopesos	0.00266028803840895	0.00423352670107227	0.00482238349885409
ctarjeta_visa_debitos_automaticos	0.00260480173161079	0.00681429854424621	0.00630252100840336
mextraccion_autoservicio	0.00243702067829163	0.00784675065269172	0.0119365928189458
ccuenta_debitos_automaticos	0.00229045831613412	0.00786087391113292	0.00577731092436975
Master_msaldototal	0.00218908901089007	0.00401840834572854	0.00467914438502674
mplazo_fijo_dolares	0.00210587306763965	0.0178178994276693	0.0033899923605806
Visa_status	0.00192860585236387	0.00975385247802321	0.00190985485103132
ctarjeta_master	0.00192221355334313	0.000959933325217521	0.00114591291061879
ctarjeta_debito	0.00187879170746418	0.0044112402351804	0.00472689075630252
ccajas_consultas	0.00180750893272417	0.0127581133479001	0.00238731856378915
Visa_mconsumosdolares	0.00162655778674455	0.00295548558521304	0.0047746371275783
Visa_mpagosdolares	0.00150932157470385	0.00659538718297102	0.00439266615737204
ccaja_seguridad	0.00147338294962291	0.00990747862804974	0.00243506493506494
Master_mconsumospesos	0.00130052917055783	0.00345708966145061	0.00487012987012987
Master_mconsumototal	0.00115684115491584	0.00266300154280559	0.00267379679144385
cseguro_accidentes_personales	0.00115270989195904	0.00668319261843064	0.0028170359052712
cmobile_app_trx	0.00103930923603256	0.00144527726236059	0.00229182582123759
ccajas_trx	0.0010386407000053	0.00354457345274464	0.00133689839572193
Master_fultimo_cierre	0.000992657570404354	0.00173417531449635	0.00276928953399542
cpagomiscuentas	0.000968350484095125	0.00256352281935756	0.00358097784568373
Master_msaldodolares	0.000947750524237924	5.86042513197826e-05	0.000143239113827349
matm	0.00080416828542978	0.00248055744424078	0.00434491978609626
Visa_Finiciomora	0.00078459625959946	0.00748868541796834	0.00148013750954927
Master_cconsumos	0.000760635400864594	0.00180260853247206	0.00229182582123759
ccajas_extracciones	0.000574325485626218	0.000556661687369758	0.000572956455309397
cplazo_fijo	0.000558489000709992	0.0023290955488391	0.000716195569136746
catm_trx	0.000532314910384638	0.00239082214378762	0.00262605042016807
mtarjeta_master_consumo	0.000465196501092683	0.00136904417336932	0.00114591291061879
Visa_fultimo_cierre	0.00040725494198009	0.000901968940482476	0.00152788388082506
mtarjeta_visa_descuentos	0.000344663026349025	0.00418941867855591	0.00243506493506494
ctarjeta_master_trx	0.000338801560211822	0.000471692879710925	0.000763941940412529
Visa_msaldodolares	0.000313283688526705	0.00157891870229	0.00119365928189458
Master_mconsumosdolares	0.000301589142857372	0.000260749055026978	0.000954927425515661
Master_mpagosdolares	0.000248051180410797	0.000373360441321116	0.000859434682964095
Master_mpagado	0.0002263896430979	0.00316283999787886	0.000811688311688312
matm_other	0.000124854983537281	0.00113874866168012	0.00128915202444614
mttarjeta_master_debitos_automaticos	0.00012370936839946	0.000245253676262359	0.000429717341482047
Master_madelantopesos	0.000105130665511742	0.000202156779819744	0.000286478227654698
Visa_delinquency	0.000103896856864734	0.000478570590060242	0.000334224598930481
catm_trx_other	9.29325120810255e-05	0.000681664928405217	0.00109816653934301
ctarjeta_visa	7.76842101081451e-05	0.000236098793655593	0.000238731856378915
Visa_madelantopesos	7.73555863861343e-05	6.3143197975688e-05	0.000190985485103132
cseguro_vivienda	3.94221035064134e-05	9.68200264622472e-05	0.000143239113827349
Master_madelantodolares	3.63287641974922e-05	9.29089702785308e-05	0.000143239113827349
ctarjeta_visa_descuentos	3.46325349250328e-05	0.000657776005617276	0.000525210084033613
internet	3.01811817396318e-05	8.30577622707271e-05	9.54927425515661e-05
cseguro_vida	2.01570796031028e-05	0.000351223452711708	0.000238731856378915
mforex_sell	7.78511565141583e-06	0.000252432500298612	0.000238731856378915
cforex	1.13644715125574e-06	9.22947667921116e-05	9.54927425515661e-05
Visa_madelantodolares	1.09070914835759e-10	3.50249965848832e-05	4.7746371275783e-05
ccajeros_propios_descuentos	5.88714824864483e-13	4.27735414038035e-05	4.7746371275783e-05
cforex_sell	3.9921012548865e-13	7.38344447351123e-05	9.54927425515661e-05
Master_cadelantosefectivo	2.29971172415268e-14	1.56031637775564e-05	4.7746371275783e-05
