Feature	Gain	Cover	Frequency
ctrx_quarter	0.135052104820681	0.0281244671885656	0.0227184466019417
cpayroll_trx	0.0947238646016526	0.0246022111885711	0.00640776699029126
mpasivos_margen	0.0918245595149127	0.0221098642062132	0.0240776699029126
mtarjeta_visa_consumo	0.0490921942738304	0.0156247615655718	0.0161165048543689
mcaja_ahorro	0.0468933730671682	0.026870565274714	0.0310679611650485
mactivos_margen	0.039517134568158	0.0295844457779886	0.0299029126213592
mcuentas_saldo	0.0333439172468228	0.0298461174714262	0.0333980582524272
mpayroll	0.0328305156578834	0.0393722121256879	0.014368932038835
ctarjeta_visa_trx	0.0316162196732671	0.0198437432620323	0.02
mprestamos_personales	0.0273447362022464	0.0262406294973226	0.00951456310679612
Visa_mpagominimo	0.0254784723384215	0.0187081175958253	0.0207766990291262
mrentabilidad_annual	0.0217279048364795	0.0199024763552046	0.0306796116504854
Visa_msaldopesos	0.0182960652250957	0.019457614042382	0.0190291262135922
mcuenta_corriente	0.0172176142015333	0.0138192006085939	0.0196116504854369
Master_fechaalta	0.0165465907192224	0.0342273814483133	0.0339805825242718
Visa_fechaalta	0.0128257046755915	0.0139685729931678	0.0225242718446602
cliente_edad	0.0128114520105726	0.0187314561186838	0.0236893203883495
Visa_msaldototal	0.0116180516944502	0.0126299357482	0.0141747572815534
mrentabilidad	0.0105426754720761	0.0152854991357266	0.0203883495145631
chomebanking_trx	0.0102862197895725	0.0169190643745279	0.0219417475728155
numero_de_cliente	0.0099993102707846	0.0121008708472782	0.0225242718446602
mcomisiones	0.00940170248237954	0.0127875328092159	0.0188349514563107
cliente_antiguedad	0.00859696886818882	0.01648157288975	0.0229126213592233
thomebanking	0.0085736533209473	0.00772454751453598	0.00679611650485437
mcomisiones_otras	0.00855402201786241	0.00912055315481037	0.0168932038834951
cproductos	0.0085289936114928	0.0123409773952978	0.0153398058252427
active_quarter	0.00840662716434163	0.000391398267024914	0.00058252427184466
Master_Fvencimiento	0.00808142120111566	0.0151325945919709	0.0229126213592233
mautoservicio	0.00762601562797876	0.0166004329653585	0.0188349514563107
ccomisiones_otras	0.0072315170558069	0.0201173761308812	0.0153398058252427
Visa_mconsumospesos	0.00715189659137748	0.0111319134690768	0.0194174757281553
Visa_Fvencimiento	0.00715026299221697	0.0114918434088454	0.0180582524271845
Visa_mpagospesos	0.00612190393027764	0.00779983942833551	0.0135922330097087
mcaja_ahorro_dolares	0.00598071151696875	0.0161523595987342	0.0110679611650485
Master_mlimitecompra	0.00594078591403529	0.0101046973579238	0.0122330097087379
Visa_mfinanciacion_limite	0.00588434438058338	0.0104210226466356	0.0149514563106796
mtransferencias_recibidas	0.00573993202334753	0.0102229371163206	0.0139805825242718
mcomisiones_mantenimiento	0.00552734261239548	0.00752209057234093	0.00893203883495146
Master_mfinanciacion_limite	0.0052115216290538	0.00557319255236647	0.0118446601941748
Visa_mlimitecompra	0.0050839774937668	0.0114202515047673	0.0137864077669903
mtransferencias_emitidas	0.00503075313232313	0.0103663690513614	0.0130097087378641
ccomisiones_mantenimiento	0.00488367031686578	0.00230142064245057	0.00368932038834951
ccallcenter_trx	0.00475243758489273	0.0103506713769809	0.00388349514563107
ctarjeta_master	0.00466464516587881	0.000532392720316258	0.000970873786407767
Master_mpagominimo	0.00442350404595043	0.00627457427684496	0.00699029126213592
Visa_mconsumototal	0.00432030512901471	0.00771119974771042	0.0122330097087379
cprestamos_personales	0.00430954345192793	0.0064704193673484	0.00271844660194175
ccaja_ahorro	0.00422138311232533	0.0236439159685611	0.00699029126213592
mcuenta_debitos_automaticos	0.00384492484478845	0.0112606986200723	0.0100970873786408
Master_status	0.0038368273046284	0.0147862605459126	0.00368932038834951
ctransferencias_recibidas	0.00380579989081262	0.0114658119795032	0.00932038834951456
ctransferencias_emitidas	0.00367740980475794	0.0122253794584378	0.00912621359223301
Visa_cconsumos	0.00358514562623155	0.00714640457539553	0.0118446601941748
