Feature	Gain	Cover	Frequency
mpasivos_margen	0.0753747858049277	0.0218781624171903	0.0304147465437788
mpayroll	0.0709897940563014	0.0314503558521318	0.015668202764977
mtarjeta_visa_consumo	0.0587384594591928	0.0108960099829098	0.0142345110087046
cpayroll_trx	0.0577345909014696	0.0123430016343816	0.00409626216077829
ctrx_quarter	0.0449086945372311	0.0166743374819702	0.0196620583717358
ctarjeta_visa_trx	0.0359057869153864	0.0208938773858227	0.0224270353302611
mrentabilidad_annual	0.0315537278890325	0.0221782035797647	0.0303123399897593
mcuentas_saldo	0.0272268957980976	0.0274371301914394	0.0306195596518177
mcaja_ahorro	0.0270328757925378	0.0192968282875354	0.027547363031234
mactivos_margen	0.0267348572846824	0.0220401249719785	0.0237583205325141
cliente_edad	0.0235788373310464	0.0280493486485387	0.0337941628264209
Visa_msaldototal	0.0216840932994125	0.0118241955108541	0.0177163338453661
mprestamos_personales	0.0204316232152566	0.0166544104350169	0.00614439324116743
Master_fechaalta	0.0188226161782572	0.0241336839222146	0.0316436251920123
mcomisiones	0.0187825341391246	0.0157444561397193	0.0229390681003584
mrentabilidad	0.018008035136581	0.0144830455582332	0.0181259600614439
mcuenta_corriente	0.0179057449156765	0.0120704818176117	0.0183307731694828
Master_Fvencimiento	0.0179015799024341	0.0174534928824904	0.0263184843830005
Visa_fechaalta	0.0148965596818779	0.0165157665557951	0.0242703533026114
Master_mfinanciacion_limite	0.0139486009009599	0.0133049117477099	0.0245775729646697
mautoservicio	0.0137856916910075	0.0160390559503013	0.020378904249872
Visa_Fvencimiento	0.0135325063863368	0.0115372391531613	0.0207885304659498
numero_de_cliente	0.0133450002255718	0.0116393714130517	0.0222222222222222
Visa_mpagominimo	0.0132813894918624	0.0121395235792067	0.0157706093189964
cliente_antiguedad	0.0126632252485123	0.0151161397352168	0.0217101894521249
Visa_mconsumospesos	0.0114848272050914	0.0129825743135567	0.0207885304659498
mcomisiones_otras	0.0114628474790976	0.0106537297302388	0.0197644649257553
chomebanking_trx	0.0114078985997808	0.0146178554225009	0.0181259600614439
mcaja_ahorro_dolares	0.0106944528887819	0.0182939777760635	0.0204813108038914
Visa_mpagospesos	0.0105228420612987	0.0110849482736822	0.0198668714797747
Visa_mfinanciacion_limite	0.010208125308004	0.0145001806558354	0.0159754224270353
Master_status	0.010164628477701	0.00965376456079004	0.0021505376344086
active_quarter	0.0101092121327489	0.000945551649524474	0.000819252432155658
ccomisiones_otras	0.00931966479408836	0.0147196976735679	0.011879160266257
Master_mlimitecompra	0.00810640452291061	0.00966384605395759	0.0142345110087046
mtransferencias_emitidas	0.0079256041150294	0.0140021273670975	0.0147465437788018
Visa_mlimitecompra	0.00770609861752643	0.01045865701554	0.0135176651305684
mtransferencias_recibidas	0.00765477955538558	0.00806787834450341	0.0117767537122376
mcomisiones_mantenimiento	0.00720251073754369	0.0138850965183281	0.00952380952380953
Visa_cconsumos	0.00713918362086673	0.0095933444174378	0.0130056323604711
thomebanking	0.00683242075006779	0.00384374253810984	0.00348182283666155
ctransferencias_recibidas	0.00666114440240666	0.0129506880891892	0.0098310291858679
Visa_msaldopesos	0.00642964034929859	0.0139444549344623	0.0185355862775218
ccomisiones_mantenimiento	0.00633544303861746	0.0164102918213294	0.00583717357910906
mtarjeta_visa_debitos_automaticos	0.00588668767048871	0.00716900828474596	0.0119815668202765
cproductos	0.00532238728350954	0.00725849321069191	0.00819252432155658
cprestamos_personales	0.00513403813047289	0.00592599114423158	0.00276497695852535
ctarjeta_debito_trx	0.00497719402682184	0.00785887537547172	0.0122887864823349
mcuenta_debitos_automaticos	0.00465102530267326	0.00836307291894363	0.00942140296979007
Visa_mpagado	0.00419952611634483	0.0100016473484252	0.00696364567332309
Visa_mconsumototal	0.00401871458318667	0.004735042876035	0.00727086533538147
Master_mpagospesos	0.00401836805044481	0.0141443889835066	0.00829493087557604
mpagomiscuentas	0.00396878857102616	0.00999027310406166	0.00890937019969278
