Feature	Gain	Cover	Frequency
ctrx_quarter	0.187486644940564	0.0359461506065054	0.0288935870331219
mpasivos_margen	0.0845842655193169	0.0310897912496954	0.0265445149166079
cpayroll_trx	0.0565245415417385	0.0240190732793522	0.00493305144467935
mpayroll	0.05549518399922	0.0463115517546732	0.0199671129903688
mcaja_ahorro	0.0534815875115824	0.0199513886721377	0.018322762508809
mcuentas_saldo	0.0406412314327076	0.0355898073768276	0.0279539581865163
Visa_mconsumospesos	0.0359953832973472	0.0143678124695725	0.0197322057787174
mactivos_margen	0.0287848055907807	0.0317883170953534	0.0270143293399107
mtarjeta_visa_consumo	0.0286402182876157	0.0228870057485705	0.0202020202020202
mautoservicio	0.0277127000994202	0.0173900908210499	0.0166784120272492
mcuenta_corriente	0.0217446959623026	0.0138563495914491	0.0192623913554146
mprestamos_personales	0.0210712179537052	0.0188950993334696	0.00845665961945032
Visa_msaldopesos	0.0204437248727807	0.0186555370461908	0.0213765562602772
Visa_mpagominimo	0.0190894639015506	0.019832136975776	0.018322762508809
ctarjeta_visa_trx	0.0188328314875949	0.028118970131257	0.0293634014564247
Visa_msaldototal	0.0183285471522702	0.0119393050380909	0.0119802677942213
mrentabilidad_annual	0.0180271974621123	0.0151250313277316	0.0227859995301856
cprestamos_personales	0.0130036072119843	0.0173048666171877	0.00798684519614752
ccomisiones_otras	0.0117574270483641	0.0208671811919351	0.0166784120272492
Master_fechaalta	0.0107150910076078	0.0229540018390141	0.0279539581865163
cliente_edad	0.00832742678698409	0.0205847925026366	0.0237256283767912
mcomisiones_otras	0.00813078888129797	0.0160951552229327	0.0234907211651398
cliente_antiguedad	0.00794479893094239	0.0162039776483159	0.0199671129903688
chomebanking_trx	0.00779564053637034	0.0171144168678608	0.0234907211651398
mrentabilidad	0.00730047773799663	0.0119117821835747	0.015973690392295
cproductos	0.00706404571405116	0.0138747037637432	0.0122151750058727
Master_Fvencimiento	0.00699995980052755	0.0193490625564481	0.024195442800094
mcaja_ahorro_dolares	0.00693735671218023	0.0173123629183262	0.0143293399107353
thomebanking	0.0066259061666991	0.00754780039111531	0.00610758750293634
Visa_mpagospesos	0.00650557807485834	0.0113045145599598	0.015973690392295
numero_de_cliente	0.00637049085575883	0.0128160361142879	0.0220812778952314
mcomisiones	0.00571477079663546	0.0119174800447539	0.0169133192389006
Master_mfinanciacion_limite	0.00570615989308034	0.0125272100184064	0.0223161851068828
Visa_Fvencimiento	0.00568566179354401	0.00962762897255848	0.0157387831806436
