cp = (-0.01, -0.05, -0.1)
min_split = (10,20,50,100,200,400,600,800,1000,1200)
min_bucket = (2400, 2000, 1600, 1200, 800, 400, 200, 100, 40, 20)
max_deptch = (4, 6, 8, 10, 12, 14 )


max_depth	min_split	min_bucket	cp	ganancia_promedio
8	1000	100	-0.1	9096000
8	1200	100	-0.1	9502000
8	10	40	-0.1	8138667
8	20	40	-0.1	8138667
8	50	40	-0.1	8138667
8	100	40	-0.1	8132667
8	200	40	-0.1	7896000
8	400	40	-0.1	8080000
8	600	40	-0.1	8828000
8	800	40	-0.1	8653333
8	1000	40	-0.1	8974000
8	1200	40	-0.1	9072000
8	10	20	-0.1	8726667
8	20	20	-0.1	8726667
8	50	20	-0.1	8851333
8	100	20	-0.1	8918000
8	200	20	-0.1	8639333
8	400	20	-0.1	8635333
8	600	20	-0.1	9144667
8	800	20	-0.1	8869333
8	1000	20	-0.1	8978000
8	1200	20	-0.1	9102000
10	10	2400	-0.01	8789333
10	20	2400	-0.01	8789333
10	50	2400	-0.01	8789333
10	100	2400	-0.01	8789333
10	200	2400	-0.01	8789333
10	400	2400	-0.01	8789333
10	600	2400	-0.01	8789333
10	800	2400	-0.01	8789333
10	1000	2400	-0.01	8789333
10	1200	2400	-0.01	8789333
10	10	2000	-0.01	8506667
10	20	2000	-0.01	8506667
10	50	2000	-0.01	8506667
10	100	2000	-0.01	8506667
10	200	2000	-0.01	8506667
10	400	2000	-0.01	8506667
10	600	2000	-0.01	8506667
10	800	2000	-0.01	8506667
10	1000	2000	-0.01	8506667
10	1200	2000	-0.01	8506667
10	10	1600	-0.01	8541333
10	20	1600	-0.01	8541333
10	50	1600	-0.01	8541333
10	100	1600	-0.01	8541333
10	200	1600	-0.01	8541333
10	400	1600	-0.01	8541333
10	600	1600	-0.01	8541333
10	800	1600	-0.01	8541333
10	1000	1600	-0.01	8541333
10	1200	1600	-0.01	8541333
10	10	1200	-0.01	8830667
10	20	1200	-0.01	8830667
10	50	1200	-0.01	8830667
10	100	1200	-0.01	8830667
10	200	1200	-0.01	8830667
10	400	1200	-0.01	8830667
10	600	1200	-0.01	8830667
10	800	1200	-0.01	8830667
10	1000	1200	-0.01	8830667
10	1200	1200	-0.01	8830667
10	10	800	-0.01	9020000
10	20	800	-0.01	9020000
10	50	800	-0.01	9020000
10	100	800	-0.01	9020000
10	200	800	-0.01	9020000
10	400	800	-0.01	9020000
10	600	800	-0.01	9020000
10	800	800	-0.01	9020000
10	1000	800	-0.01	9020000
10	1200	800	-0.01	9020000
10	10	400	-0.01	8824667
10	20	400	-0.01	8824667
10	50	400	-0.01	8824667
10	100	400	-0.01	8824667
10	200	400	-0.01	8824667
10	400	400	-0.01	8824667
10	600	400	-0.01	8824667
10	800	400	-0.01	8824667
10	1000	400	-0.01	9254667
10	1200	400	-0.01	9460000
10	10	200	-0.01	8654667
10	20	200	-0.01	8654667
10	50	200	-0.01	8654667
10	100	200	-0.01	8654667
10	200	200	-0.01	8654667
10	400	200	-0.01	8654667
10	600	200	-0.01	8860000
10	800	200	-0.01	8688667
10	1000	200	-0.01	8939333
10	1200	200	-0.01	9540000
10	10	100	-0.01	6765333
10	20	100	-0.01	6765333
10	50	100	-0.01	6765333
10	100	100	-0.01	6765333
10	200	100	-0.01	6765333
10	400	100	-0.01	7445333
10	600	100	-0.01	7994000
10	800	100	-0.01	8054667
10	1000	100	-0.01	8702667
10	1200	100	-0.01	9429333
10	10	40	-0.01	7473333
10	20	40	-0.01	7473333
10	50	40	-0.01	7473333
10	100	40	-0.01	7452000
10	200	40	-0.01	7138000
10	400	40	-0.01	7784667
10	600	40	-0.01	8483333
10	800	40	-0.01	8185333
10	1000	40	-0.01	8529333
10	1200	40	-0.01	8726000
10	10	20	-0.01	7447333
10	20	20	-0.01	7447333
10	50	20	-0.01	7691333
10	100	20	-0.01	7776000
10	200	20	-0.01	7618667
10	400	20	-0.01	7780000
10	600	20	-0.01	8516667
10	800	20	-0.01	8290667
10	1000	20	-0.01	8415333
10	1200	20	-0.01	8890000
10	10	2400	-0.05	8789333
10	20	2400	-0.05	8789333
10	50	2400	-0.05	8789333
10	100	2400	-0.05	8789333
10	200	2400	-0.05	8789333
10	400	2400	-0.05	8789333
10	600	2400	-0.05	8789333
10	800	2400	-0.05	8789333
10	1000	2400	-0.05	8789333
10	1200	2400	-0.05	8789333
10	10	2000	-0.05	8506667
10	20	2000	-0.05	8506667
10	50	2000	-0.05	8506667
10	100	2000	-0.05	8506667
10	200	2000	-0.05	8506667
10	400	2000	-0.05	8506667
10	600	2000	-0.05	8506667
10	800	2000	-0.05	8506667
10	1000	2000	-0.05	8506667
10	1200	2000	-0.05	8506667
10	10	1600	-0.05	8541333
10	20	1600	-0.05	8541333
10	50	1600	-0.05	8541333
10	100	1600	-0.05	8541333
10	200	1600	-0.05	8541333
10	400	1600	-0.05	8541333
10	600	1600	-0.05	8541333
10	800	1600	-0.05	8541333
10	1000	1600	-0.05	8541333
10	1200	1600	-0.05	8541333
10	10	1200	-0.05	8830667
10	20	1200	-0.05	8830667
10	50	1200	-0.05	8830667
10	100	1200	-0.05	8830667
10	200	1200	-0.05	8830667
10	400	1200	-0.05	8830667
10	600	1200	-0.05	8830667
10	800	1200	-0.05	8830667
10	1000	1200	-0.05	8830667
10	1200	1200	-0.05	8830667
10	10	800	-0.05	9020000
10	20	800	-0.05	9020000
10	50	800	-0.05	9020000
10	100	800	-0.05	9020000
10	200	800	-0.05	9020000
10	400	800	-0.05	9020000
10	600	800	-0.05	9020000
10	800	800	-0.05	9020000
10	1000	800	-0.05	9020000
10	1200	800	-0.05	9020000
10	10	400	-0.05	8824667
10	20	400	-0.05	8824667
10	50	400	-0.05	8824667
10	100	400	-0.05	8824667
10	200	400	-0.05	8824667
10	400	400	-0.05	8824667
10	600	400	-0.05	8824667
10	800	400	-0.05	8824667
10	1000	400	-0.05	9254667
10	1200	400	-0.05	9460000
10	10	200	-0.05	8654667
10	20	200	-0.05	8654667
10	50	200	-0.05	8654667
10	100	200	-0.05	8654667
10	200	200	-0.05	8654667
10	400	200	-0.05	8654667
10	600	200	-0.05	8860000
10	800	200	-0.05	8688667
10	1000	200	-0.05	8939333
10	1200	200	-0.05	9540000
10	10	100	-0.05	6765333
10	20	100	-0.05	6765333
10	50	100	-0.05	6765333
10	100	100	-0.05	6765333
10	200	100	-0.05	6765333
10	400	100	-0.05	7445333
10	600	100	-0.05	7994000
10	800	100	-0.05	8054667
10	1000	100	-0.05	8702667
10	1200	100	-0.05	9429333
10	10	40	-0.05	7473333
10	20	40	-0.05	7473333
10	50	40	-0.05	7473333
10	100	40	-0.05	7452000
10	200	40	-0.05	7138000
10	400	40	-0.05	7784667
10	600	40	-0.05	8483333
10	800	40	-0.05	8185333
10	1000	40	-0.05	8529333
10	1200	40	-0.05	8726000
10	10	20	-0.05	7447333
10	20	20	-0.05	7447333
10	50	20	-0.05	7691333
10	100	20	-0.05	7776000
10	200	20	-0.05	7618667
10	400	20	-0.05	7780000
10	600	20	-0.05	8516667
10	800	20	-0.05	8290667
10	1000	20	-0.05	8415333
10	1200	20	-0.05	8890000
10	10	2400	-0.1	8789333
10	20	2400	-0.1	8789333
10	50	2400	-0.1	8789333
10	100	2400	-0.1	8789333
10	200	2400	-0.1	8789333
10	400	2400	-0.1	8789333
10	600	2400	-0.1	8789333
10	800	2400	-0.1	8789333
10	1000	2400	-0.1	8789333
10	1200	2400	-0.1	8789333
10	10	2000	-0.1	8506667
10	20	2000	-0.1	8506667
10	50	2000	-0.1	8506667
10	100	2000	-0.1	8506667
10	200	2000	-0.1	8506667
10	400	2000	-0.1	8506667
10	600	2000	-0.1	8506667
10	800	2000	-0.1	8506667
10	1000	2000	-0.1	8506667
10	1200	2000	-0.1	8506667
10	10	1600	-0.1	8541333
10	20	1600	-0.1	8541333
10	50	1600	-0.1	8541333
10	100	1600	-0.1	8541333
10	200	1600	-0.1	8541333
10	400	1600	-0.1	8541333
10	600	1600	-0.1	8541333
10	800	1600	-0.1	8541333
10	1000	1600	-0.1	8541333
10	1200	1600	-0.1	8541333
10	10	1200	-0.1	8830667
10	20	1200	-0.1	8830667
10	50	1200	-0.1	8830667
10	100	1200	-0.1	8830667
10	200	1200	-0.1	8830667
10	400	1200	-0.1	8830667
10	600	1200	-0.1	8830667
10	800	1200	-0.1	8830667
10	1000	1200	-0.1	8830667
10	1200	1200	-0.1	8830667
10	10	800	-0.1	9020000
10	20	800	-0.1	9020000
10	50	800	-0.1	9020000
10	100	800	-0.1	9020000
10	200	800	-0.1	9020000
10	400	800	-0.1	9020000
10	600	800	-0.1	9020000
10	800	800	-0.1	9020000
10	1000	800	-0.1	9020000
10	1200	800	-0.1	9020000
10	10	400	-0.1	8824667
10	20	400	-0.1	8824667
10	50	400	-0.1	8824667
10	100	400	-0.1	8824667
10	200	400	-0.1	8824667
10	400	400	-0.1	8824667
10	600	400	-0.1	8824667
10	800	400	-0.1	8824667
10	1000	400	-0.1	9254667
10	1200	400	-0.1	9460000
10	10	200	-0.1	8654667
10	20	200	-0.1	8654667
10	50	200	-0.1	8654667
10	100	200	-0.1	8654667
10	200	200	-0.1	8654667
10	400	200	-0.1	8654667
10	600	200	-0.1	8860000
10	800	200	-0.1	8688667
10	1000	200	-0.1	8939333
10	1200	200	-0.1	9540000
10	10	100	-0.1	6765333
10	20	100	-0.1	6765333
10	50	100	-0.1	6765333
10	100	100	-0.1	6765333
10	200	100	-0.1	6765333
10	400	100	-0.1	7445333
10	600	100	-0.1	7994000
10	800	100	-0.1	8054667
10	1000	100	-0.1	8702667
10	1200	100	-0.1	9429333
10	10	40	-0.1	7473333
10	20	40	-0.1	7473333
10	50	40	-0.1	7473333
10	100	40	-0.1	7452000
10	200	40	-0.1	7138000
10	400	40	-0.1	7784667
10	600	40	-0.1	8483333
10	800	40	-0.1	8185333
10	1000	40	-0.1	8529333
10	1200	40	-0.1	8726000
10	10	20	-0.1	7447333
10	20	20	-0.1	7447333
10	50	20	-0.1	7691333
10	100	20	-0.1	7776000
10	200	20	-0.1	7618667
10	400	20	-0.1	7780000
10	600	20	-0.1	8516667
10	800	20	-0.1	8290667
10	1000	20	-0.1	8415333
10	1200	20	-0.1	8890000
12	10	2400	-0.01	8789333
12	20	2400	-0.01	8789333
12	50	2400	-0.01	8789333
12	100	2400	-0.01	8789333
12	200	2400	-0.01	8789333
12	400	2400	-0.01	8789333
12	600	2400	-0.01	8789333
12	800	2400	-0.01	8789333
12	1000	2400	-0.01	8789333
12	1200	2400	-0.01	8789333
12	10	2000	-0.01	8506667
12	20	2000	-0.01	8506667
12	50	2000	-0.01	8506667
12	100	2000	-0.01	8506667
12	200	2000	-0.01	8506667
12	400	2000	-0.01	8506667
12	600	2000	-0.01	8506667
12	800	2000	-0.01	8506667
12	1000	2000	-0.01	8506667
12	1200	2000	-0.01	8506667
12	10	1600	-0.01	8541333
12	20	1600	-0.01	8541333
12	50	1600	-0.01	8541333
12	100	1600	-0.01	8541333
12	200	1600	-0.01	8541333
12	400	1600	-0.01	8541333
12	600	1600	-0.01	8541333
12	800	1600	-0.01	8541333
12	1000	1600	-0.01	8541333
12	1200	1600	-0.01	8541333
12	10	1200	-0.01	8830667
12	20	1200	-0.01	8830667
12	50	1200	-0.01	8830667
12	100	1200	-0.01	8830667
12	200	1200	-0.01	8830667
12	400	1200	-0.01	8830667
12	600	1200	-0.01	8830667
12	800	1200	-0.01	8830667
12	1000	1200	-0.01	8830667
12	1200	1200	-0.01	8830667
12	10	800	-0.01	9020000
12	20	800	-0.01	9020000
12	50	800	-0.01	9020000
12	100	800	-0.01	9020000
12	200	800	-0.01	9020000
12	400	800	-0.01	9020000
12	600	800	-0.01	9020000
12	800	800	-0.01	9020000
12	1000	800	-0.01	9020000
12	1200	800	-0.01	9020000
12	10	400	-0.01	8700000
12	20	400	-0.01	8700000
12	50	400	-0.01	8700000
12	100	400	-0.01	8700000
12	200	400	-0.01	8700000
12	400	400	-0.01	8700000
12	600	400	-0.01	8700000
12	800	400	-0.01	8700000
12	1000	400	-0.01	9254667
12	1200	400	-0.01	9460000
12	10	200	-0.01	8362667
12	20	200	-0.01	8362667
12	50	200	-0.01	8362667
12	100	200	-0.01	8362667
12	200	200	-0.01	8362667
12	400	200	-0.01	8362667
12	600	200	-0.01	8821333
12	800	200	-0.01	8688667
12	1000	200	-0.01	8939333
12	1200	200	-0.01	9540000
12	10	100	-0.01	6755333
12	20	100	-0.01	6755333
12	50	100	-0.01	6755333
12	100	100	-0.01	6755333
12	200	100	-0.01	6755333
12	400	100	-0.01	7362000
12	600	100	-0.01	7968000
12	800	100	-0.01	8115333
12	1000	100	-0.01	8763333
12	1200	100	-0.01	9429333
12	10	40	-0.01	5454667
12	20	40	-0.01	5454667
12	50	40	-0.01	5454667
12	100	40	-0.01	5436667
12	200	40	-0.01	5423333
12	400	40	-0.01	6760000
12	600	40	-0.01	8010000
12	800	40	-0.01	7880667
12	1000	40	-0.01	8293333
12	1200	40	-0.01	8456667
12	10	20	-0.01	6254667
12	20	20	-0.01	6254667
12	50	20	-0.01	6626667
12	100	20	-0.01	6531333
12	200	20	-0.01	6424667
12	400	20	-0.01	6686000
12	600	20	-0.01	7924667
12	800	20	-0.01	7758667
12	1000	20	-0.01	8038667
12	1200	20	-0.01	8497333
12	10	2400	-0.05	8789333
12	20	2400	-0.05	8789333
12	50	2400	-0.05	8789333
12	100	2400	-0.05	8789333
12	200	2400	-0.05	8789333
12	400	2400	-0.05	8789333
12	600	2400	-0.05	8789333
12	800	2400	-0.05	8789333
12	1000	2400	-0.05	8789333
12	1200	2400	-0.05	8789333
12	10	2000	-0.05	8506667
12	20	2000	-0.05	8506667
12	50	2000	-0.05	8506667
12	100	2000	-0.05	8506667
12	200	2000	-0.05	8506667
12	400	2000	-0.05	8506667
12	600	2000	-0.05	8506667
12	800	2000	-0.05	8506667
12	1000	2000	-0.05	8506667
12	1200	2000	-0.05	8506667
12	10	1600	-0.05	8541333
12	20	1600	-0.05	8541333
12	50	1600	-0.05	8541333
12	100	1600	-0.05	8541333
12	200	1600	-0.05	8541333
12	400	1600	-0.05	8541333
12	600	1600	-0.05	8541333
12	800	1600	-0.05	8541333
12	1000	1600	-0.05	8541333
12	1200	1600	-0.05	8541333
12	10	1200	-0.05	8830667
12	20	1200	-0.05	8830667
12	50	1200	-0.05	8830667
12	100	1200	-0.05	8830667
12	200	1200	-0.05	8830667
12	400	1200	-0.05	8830667
12	600	1200	-0.05	8830667
12	800	1200	-0.05	8830667
12	1000	1200	-0.05	8830667
12	1200	1200	-0.05	8830667
12	10	800	-0.05	9020000
12	20	800	-0.05	9020000
12	50	800	-0.05	9020000
12	100	800	-0.05	9020000
12	200	800	-0.05	9020000
12	400	800	-0.05	9020000
12	600	800	-0.05	9020000
12	800	800	-0.05	9020000
12	1000	800	-0.05	9020000
12	1200	800	-0.05	9020000
12	10	400	-0.05	8700000
12	20	400	-0.05	8700000
12	50	400	-0.05	8700000
12	100	400	-0.05	8700000
12	200	400	-0.05	8700000
12	400	400	-0.05	8700000
12	600	400	-0.05	8700000
12	800	400	-0.05	8700000
12	1000	400	-0.05	9254667
12	1200	400	-0.05	9460000
12	10	200	-0.05	8362667
12	20	200	-0.05	8362667
12	50	200	-0.05	8362667
12	100	200	-0.05	8362667
12	200	200	-0.05	8362667
12	400	200	-0.05	8362667
12	600	200	-0.05	8821333
12	800	200	-0.05	8688667
12	1000	200	-0.05	8939333
12	1200	200	-0.05	9540000
12	10	100	-0.05	6755333
12	20	100	-0.05	6755333
12	50	100	-0.05	6755333
12	100	100	-0.05	6755333
12	200	100	-0.05	6755333
12	400	100	-0.05	7362000
12	600	100	-0.05	7968000
12	800	100	-0.05	8115333
12	1000	100	-0.05	8763333
12	1200	100	-0.05	9429333
12	10	40	-0.05	5454667
12	20	40	-0.05	5454667
12	50	40	-0.05	5454667
12	100	40	-0.05	5436667
12	200	40	-0.05	5423333
12	400	40	-0.05	6760000
12	600	40	-0.05	8010000
12	800	40	-0.05	7880667
12	1000	40	-0.05	8293333
12	1200	40	-0.05	8456667
12	10	20	-0.05	6254667
12	20	20	-0.05	6254667
12	50	20	-0.05	6626667
12	100	20	-0.05	6531333
12	200	20	-0.05	6424667
12	400	20	-0.05	6686000
12	600	20	-0.05	7924667
12	800	20	-0.05	7758667
12	1000	20	-0.05	8038667
12	1200	20	-0.05	8497333
12	10	2400	-0.1	8789333
12	20	2400	-0.1	8789333
12	50	2400	-0.1	8789333
12	100	2400	-0.1	8789333
12	200	2400	-0.1	8789333
12	400	2400	-0.1	8789333
12	600	2400	-0.1	8789333
12	800	2400	-0.1	8789333
12	1000	2400	-0.1	8789333
12	1200	2400	-0.1	8789333
12	10	2000	-0.1	8506667
12	20	2000	-0.1	8506667
12	50	2000	-0.1	8506667
12	100	2000	-0.1	8506667
12	200	2000	-0.1	8506667
12	400	2000	-0.1	8506667
12	600	2000	-0.1	8506667
12	800	2000	-0.1	8506667
12	1000	2000	-0.1	8506667
12	1200	2000	-0.1	8506667
12	10	1600	-0.1	8541333
12	20	1600	-0.1	8541333
12	50	1600	-0.1	8541333
12	100	1600	-0.1	8541333
12	200	1600	-0.1	8541333
12	400	1600	-0.1	8541333
12	600	1600	-0.1	8541333
12	800	1600	-0.1	8541333
12	1000	1600	-0.1	8541333
12	1200	1600	-0.1	8541333
12	10	1200	-0.1	8830667
12	20	1200	-0.1	8830667
12	50	1200	-0.1	8830667
12	100	1200	-0.1	8830667
12	200	1200	-0.1	8830667
12	400	1200	-0.1	8830667
12	600	1200	-0.1	8830667
12	800	1200	-0.1	8830667
12	1000	1200	-0.1	8830667
12	1200	1200	-0.1	8830667
12	10	800	-0.1	9020000
12	20	800	-0.1	9020000
12	50	800	-0.1	9020000
12	100	800	-0.1	9020000
12	200	800	-0.1	9020000
12	400	800	-0.1	9020000
12	600	800	-0.1	9020000
12	800	800	-0.1	9020000
12	1000	800	-0.1	9020000
12	1200	800	-0.1	9020000
12	10	400	-0.1	8700000
12	20	400	-0.1	8700000
12	50	400	-0.1	8700000
12	100	400	-0.1	8700000
12	200	400	-0.1	8700000
12	400	400	-0.1	8700000
12	600	400	-0.1	8700000
12	800	400	-0.1	8700000
12	1000	400	-0.1	9254667
12	1200	400	-0.1	9460000
12	10	200	-0.1	8362667
12	20	200	-0.1	8362667
12	50	200	-0.1	8362667
12	100	200	-0.1	8362667
12	200	200	-0.1	8362667
12	400	200	-0.1	8362667
12	600	200	-0.1	8821333
12	800	200	-0.1	8688667
12	1000	200	-0.1	8939333
12	1200	200	-0.1	9540000
12	10	100	-0.1	6755333
12	20	100	-0.1	6755333
12	50	100	-0.1	6755333
12	100	100	-0.1	6755333
12	200	100	-0.1	6755333
12	400	100	-0.1	7362000
12	600	100	-0.1	7968000
12	800	100	-0.1	8115333
12	1000	100	-0.1	8763333
12	1200	100	-0.1	9429333
12	10	40	-0.1	5454667
12	20	40	-0.1	5454667
12	50	40	-0.1	5454667
12	100	40	-0.1	5436667
12	200	40	-0.1	5423333
12	400	40	-0.1	6760000
12	600	40	-0.1	8010000
12	800	40	-0.1	7880667
12	1000	40	-0.1	8293333
12	1200	40	-0.1	8456667
12	10	20	-0.1	6254667
12	20	20	-0.1	6254667
12	50	20	-0.1	6626667
12	100	20	-0.1	6531333
12	200	20	-0.1	6424667
12	400	20	-0.1	6686000
12	600	20	-0.1	7924667
12	800	20	-0.1	7758667
12	1000	20	-0.1	8038667
12	1200	20	-0.1	8497333
14	10	2400	-0.01	8789333
14	20	2400	-0.01	8789333
14	50	2400	-0.01	8789333
14	100	2400	-0.01	8789333
14	200	2400	-0.01	8789333
14	400	2400	-0.01	8789333
14	600	2400	-0.01	8789333
14	800	2400	-0.01	8789333
14	1000	2400	-0.01	8789333
14	1200	2400	-0.01	8789333
14	10	2000	-0.01	8506667
14	20	2000	-0.01	8506667
14	50	2000	-0.01	8506667
14	100	2000	-0.01	8506667
14	200	2000	-0.01	8506667
14	400	2000	-0.01	8506667
14	600	2000	-0.01	8506667
14	800	2000	-0.01	8506667
14	1000	2000	-0.01	8506667
14	1200	2000	-0.01	8506667
14	10	1600	-0.01	8541333
14	20	1600	-0.01	8541333
14	50	1600	-0.01	8541333
14	100	1600	-0.01	8541333
14	200	1600	-0.01	8541333
14	400	1600	-0.01	8541333
14	600	1600	-0.01	8541333
14	800	1600	-0.01	8541333
14	1000	1600	-0.01	8541333
14	1200	1600	-0.01	8541333
14	10	1200	-0.01	8830667
14	20	1200	-0.01	8830667
14	50	1200	-0.01	8830667
14	100	1200	-0.01	8830667
14	200	1200	-0.01	8830667
14	400	1200	-0.01	8830667
14	600	1200	-0.01	8830667
14	800	1200	-0.01	8830667
14	1000	1200	-0.01	8830667
14	1200	1200	-0.01	8830667
14	10	800	-0.01	9020000
14	20	800	-0.01	9020000
14	50	800	-0.01	9020000
14	100	800	-0.01	9020000
14	200	800	-0.01	9020000
14	400	800	-0.01	9020000
14	600	800	-0.01	9020000
14	800	800	-0.01	9020000
14	1000	800	-0.01	9020000
14	1200	800	-0.01	9020000
14	10	400	-0.01	8700000
14	20	400	-0.01	8700000
14	50	400	-0.01	8700000
14	100	400	-0.01	8700000
14	200	400	-0.01	8700000
14	400	400	-0.01	8700000
14	600	400	-0.01	8700000
14	800	400	-0.01	8700000
14	1000	400	-0.01	9254667
14	1200	400	-0.01	9460000
14	10	200	-0.01	8330000
14	20	200	-0.01	8330000
14	50	200	-0.01	8330000
14	100	200	-0.01	8330000
14	200	200	-0.01	8330000
14	400	200	-0.01	8330000
14	600	200	-0.01	8788667
14	800	200	-0.01	8688667
14	1000	200	-0.01	8939333
14	1200	200	-0.01	9540000
14	10	100	-0.01	6396000
14	20	100	-0.01	6396000
14	50	100	-0.01	6396000
14	100	100	-0.01	6396000
14	200	100	-0.01	6396000
14	400	100	-0.01	7155333
14	600	100	-0.01	7875333
14	800	100	-0.01	8050667
14	1000	100	-0.01	8698667
14	1200	100	-0.01	9390000
14	10	40	-0.01	4758000
14	20	40	-0.01	4758000
14	50	40	-0.01	4758000
14	100	40	-0.01	4864000
14	200	40	-0.01	4981333
14	400	40	-0.01	6422667
14	600	40	-0.01	7791333
14	800	40	-0.01	7800000
14	1000	40	-0.01	8170667
14	1200	40	-0.01	8318000
14	10	20	-0.01	4776000
14	20	20	-0.01	4776000
14	50	20	-0.01	5270000
14	100	20	-0.01	5483333
14	200	20	-0.01	5457333
14	400	20	-0.01	6032000
14	600	20	-0.01	7310000
14	800	20	-0.01	7501333
14	1000	20	-0.01	7862667
14	1200	20	-0.01	8311333
14	10	2400	-0.05	8789333
14	20	2400	-0.05	8789333
14	50	2400	-0.05	8789333
14	100	2400	-0.05	8789333
14	200	2400	-0.05	8789333
14	400	2400	-0.05	8789333
14	600	2400	-0.05	8789333
14	800	2400	-0.05	8789333
14	1000	2400	-0.05	8789333
14	1200	2400	-0.05	8789333
14	10	2000	-0.05	8506667
14	20	2000	-0.05	8506667
14	50	2000	-0.05	8506667
14	100	2000	-0.05	8506667
14	200	2000	-0.05	8506667
14	400	2000	-0.05	8506667
14	600	2000	-0.05	8506667
14	800	2000	-0.05	8506667
14	1000	2000	-0.05	8506667
14	1200	2000	-0.05	8506667
14	10	1600	-0.05	8541333
14	20	1600	-0.05	8541333
14	50	1600	-0.05	8541333
14	100	1600	-0.05	8541333
14	200	1600	-0.05	8541333
14	400	1600	-0.05	8541333
14	600	1600	-0.05	8541333
14	800	1600	-0.05	8541333
14	1000	1600	-0.05	8541333
14	1200	1600	-0.05	8541333
14	10	1200	-0.05	8830667
14	20	1200	-0.05	8830667
14	50	1200	-0.05	8830667
14	100	1200	-0.05	8830667
14	200	1200	-0.05	8830667
14	400	1200	-0.05	8830667
14	600	1200	-0.05	8830667
14	800	1200	-0.05	8830667
14	1000	1200	-0.05	8830667
14	1200	1200	-0.05	8830667
14	10	800	-0.05	9020000
14	20	800	-0.05	9020000
14	50	800	-0.05	9020000
14	100	800	-0.05	9020000
14	200	800	-0.05	9020000
14	400	800	-0.05	9020000
14	600	800	-0.05	9020000
14	800	800	-0.05	9020000
14	1000	800	-0.05	9020000
14	1200	800	-0.05	9020000
14	10	400	-0.05	8700000
14	20	400	-0.05	8700000
14	50	400	-0.05	8700000
14	100	400	-0.05	8700000
14	200	400	-0.05	8700000
14	400	400	-0.05	8700000
14	600	400	-0.05	8700000
14	800	400	-0.05	8700000
14	1000	400	-0.05	9254667
14	1200	400	-0.05	9460000
14	10	200	-0.05	8330000
14	20	200	-0.05	8330000
14	50	200	-0.05	8330000
14	100	200	-0.05	8330000
14	200	200	-0.05	8330000
14	400	200	-0.05	8330000
14	600	200	-0.05	8788667
14	800	200	-0.05	8688667
14	1000	200	-0.05	8939333
14	1200	200	-0.05	9540000
14	10	100	-0.05	6396000
14	20	100	-0.05	6396000
14	50	100	-0.05	6396000
14	100	100	-0.05	6396000
14	200	100	-0.05	6396000
14	400	100	-0.05	7155333
14	600	100	-0.05	7875333
14	800	100	-0.05	8050667
14	1000	100	-0.05	8698667
14	1200	100	-0.05	9390000
14	10	40	-0.05	4758000
14	20	40	-0.05	4758000
14	50	40	-0.05	4758000
14	100	40	-0.05	4864000
14	200	40	-0.05	4981333
14	400	40	-0.05	6422667
14	600	40	-0.05	7791333
14	800	40	-0.05	7800000
14	1000	40	-0.05	8170667
14	1200	40	-0.05	8318000
14	10	20	-0.05	4776000
14	20	20	-0.05	4776000
14	50	20	-0.05	5270000
14	100	20	-0.05	5483333
14	200	20	-0.05	5457333
14	400	20	-0.05	6032000
14	600	20	-0.05	7310000
14	800	20	-0.05	7501333
14	1000	20	-0.05	7862667
14	1200	20	-0.05	8311333
14	10	2400	-0.1	8789333
14	20	2400	-0.1	8789333
14	50	2400	-0.1	8789333
14	100	2400	-0.1	8789333
14	200	2400	-0.1	8789333
14	400	2400	-0.1	8789333
14	600	2400	-0.1	8789333
14	800	2400	-0.1	8789333
14	1000	2400	-0.1	8789333
14	1200	2400	-0.1	8789333
14	10	2000	-0.1	8506667
14	20	2000	-0.1	8506667
14	50	2000	-0.1	8506667
14	100	2000	-0.1	8506667
14	200	2000	-0.1	8506667
14	400	2000	-0.1	8506667
14	600	2000	-0.1	8506667
14	800	2000	-0.1	8506667
14	1000	2000	-0.1	8506667
14	1200	2000	-0.1	8506667
14	10	1600	-0.1	8541333
14	20	1600	-0.1	8541333
14	50	1600	-0.1	8541333
14	100	1600	-0.1	8541333
14	200	1600	-0.1	8541333
14	400	1600	-0.1	8541333
14	600	1600	-0.1	8541333
14	800	1600	-0.1	8541333
14	1000	1600	-0.1	8541333
14	1200	1600	-0.1	8541333
14	10	1200	-0.1	8830667
14	20	1200	-0.1	8830667
14	50	1200	-0.1	8830667
14	100	1200	-0.1	8830667
14	200	1200	-0.1	8830667
14	400	1200	-0.1	8830667
14	600	1200	-0.1	8830667
14	800	1200	-0.1	8830667
14	1000	1200	-0.1	8830667
14	1200	1200	-0.1	8830667
14	10	800	-0.1	9020000
14	20	800	-0.1	9020000
14	50	800	-0.1	9020000
14	100	800	-0.1	9020000
14	200	800	-0.1	9020000
14	400	800	-0.1	9020000
14	600	800	-0.1	9020000
14	800	800	-0.1	9020000
14	1000	800	-0.1	9020000
14	1200	800	-0.1	9020000
14	10	400	-0.1	8700000
14	20	400	-0.1	8700000
14	50	400	-0.1	8700000
14	100	400	-0.1	8700000
14	200	400	-0.1	8700000
14	400	400	-0.1	8700000
14	600	400	-0.1	8700000
14	800	400	-0.1	8700000
14	1000	400	-0.1	9254667
14	1200	400	-0.1	9460000
14	10	200	-0.1	8330000
14	20	200	-0.1	8330000
14	50	200	-0.1	8330000
14	100	200	-0.1	8330000
14	200	200	-0.1	8330000
14	400	200	-0.1	8330000
